country	group	sector	subsector	id	company_name	company_city	company_headcount	supplier_of	site_status	verified_by_europages	year_established	main_activity	information	websites	address	city	postcode	keywords	products	products_language	chunk	lat	long
germany	agriculture_livestock	fish	NA	KROL-KOSTER-BACKTEC-GMBH_00000005086461-001	KROL + KÖSTER BACKTEC GMBH	Hohenpeißenberg		fish | shellfish and crustaceans | bread, cakes and pastries | bakery and confectionery industry - machinery and equipment | dairies - machinery and equipment		FALSE		Manufacturer/ Producer	The company KROL + KÖSTER BACKTEC GMBH, is a Manufacturer/ Producer, which operates in the Shellfish and crustaceans industry. It also operates in the Fish, Bread, cakes and pastries, Bakery and confectionery industry - machinery and equipment, and Dairies - machinery and equipment industries. It is based in Hohenpeißenberg, Germany.		Nordstrasse 60 	 82383 Hohenpeißenberg	82383	Shellfish and crustaceans, Fish, Bread, cakes and pastries, Bakery and confectionery industry - machinery and equipment, Dairies - machinery and equipment	NA	NA	12373	47.80234715	11.006061983539514
