country	group	sector	subsector	id	company_name	company_city	company_headcount	supplier_of	site_status	verified_by_europages	year_established	main_activity	information	websites	address	city	postcode	keywords	products	products_language	chunk	lat	long
germany	agriculture_livestock	fruit	NA	KLAUS-MULLER_DEU163912-00101	KLAUS MÜLLER	Weilheim	1 - 10	juices, fruit and vegetable	Registered office	FALSE	1942	Manufacturer/ Producer	The company KLAUS MÜLLER, is a Manufacturer/ Producer, founded in 1942, which operates in the Juices, fruit and vegetable industry. It is based in Weilheim, Germany.		Schießstattweg 26 	 82362 Weilheim	82362	Juices, fruit and vegetable	NA	NA	18227	47.84279465	11.152008654169972
