country	group	sector	subsector	id	company_name	company_city	company_headcount	supplier_of	site_status	verified_by_europages	year_established	main_activity	information	websites	address	city	postcode	keywords	products	products_language	chunk	lat	long
spain	agriculture_livestock	fish	NA	PRODUCTOS-DEL-MAR-ANCAVICO-SL_ESP191956-00101	PRODUCTOS DEL MAR ANCAVICO SL	Cocentaina		fish, frozen and deep-frozen | frozen and deep-frozen foods | salads and seafood mix	Registered office – Parent company	FALSE	1971	Manufacturer/ Producer	"Productos del Mar Ancavico S.L. dedicated to the manufacture of frozen products. We specialize in the production and processing of Tuna, Swordfish, Marlin, Mako shark, Mahi-Mahi, Oilfish (steaks​​, fillets, loins and centers) and a wide range of Prepared Salads and Seafood cocktails (seafood mix, seafood soups, paella, fried sauteed). While you will find a wide range of products ""Thaw & Eat"" and ""Ready Meals"", based on a Mediterranean diet. All these products are supplied to the Retail and HO.RE.CA chain, adapting the best product-format to the client."	http://www.ancavico.com	P.I. Els Algars, Calle Ibi 3 	 03820 Cocentaina	03820	Frozen and deep-frozen foods, Fish, frozen and deep-frozen, Salads and Seafood mix	NA	NA	15274	38.74308642499998	-0.4416988400124645
