country	group	sector	subsector	id	company_name	company_city	company_headcount	supplier_of	site_status	verified_by_europages	year_established	main_activity	information	websites	address	city	postcode	keywords	products	products_language	chunk	lat	long
france	agriculture_livestock	fruit	NA	SELECT-FRUIT_00000004731423-530652001	SELECT FRUIT	Les Garennes Sur Loire	1 - 10	fruit		FALSE		Manufacturer/ Producer	Select Fruit sells French apples with a high visual and taste quality. Most Select Fruit apples are produced in our Val de Loire orchards (mainly in Maine & Loire). Select Fruit is the brandname of the PomՎvasion group which produces over 32 000 tons of apples and pears with over 600 hectares of orchards. Select Fruit is a selection of our best fruit.	http://www.select-fruit.com/apple-collection	10 rue de la Fuye - PA de La Lanserre 	 49610 Les Garennes Sur Loire	49610	Fruit	Apples - Fruits | Apples - Fruits | Apples - Fruits | Apples - Fruits | Apples - Fruits | Apples - Fruits | Apples - Fruits | Apples - Fruits	united kingdom	16840	47.39504213873848	-0.5146753079053417
