country	group	sector	subsector	id	company_name	company_city	company_headcount	supplier_of	site_status	verified_by_europages	year_established	main_activity	information	websites	address	city	postcode	keywords	products	products_language	chunk	lat	long
germany	agriculture_livestock	fruit	NA	WEINFEIN-GBR_00000005036769-001	WEINFEIN GBR	Dietzhölztal		fruit | drinks, soft | liquors and spirits | wines | beer		FALSE		Distributor	The company WEINFEIN GBR, is a Distributor, which operates in the Fruit industry. It also operates in the Drinks, soft, Liquors and spirits, Wines, and Beer industries. It is based in Dietzhölztal, Germany.	http://www.weinfein.net	In der Heg 6A 	 35716 Dietzhölztal	35716	Fruit, Drinks, soft, Liquors and spirits, Wines, Beer	NA	NA	19028	50.8485885	8.292896344621663
