country	group	sector	subsector	id	company_name	company_city	company_headcount	supplier_of	site_status	verified_by_europages	year_established	main_activity	information	websites	address	city	postcode	keywords	products	products_language	chunk	lat	long
germany	agriculture_livestock	fish	NA	RABE-SPREEWALDER-VERTRIEBS-GMBH-CO-KG_00000004793909-001	RABE SPREEWÄLDER VERTRIEBS GMBH & CO. KG	Lübbenau		fish | vegetables, edible roots and tubers | fruit | shellfish and crustaceans | dairy products		FALSE		Wholesaler	The company RABE SPREEWÄLDER VERTRIEBS GMBH & CO. KG, is a Wholesaler, which operates in the Vegetables, edible roots and tubers industry. It also operates in the Fruit, Shellfish and crustaceans, Fish, and Dairy products industries. It is based in Lübbenau, Germany.	http://www.spreewaldrabe.de	Calauer Strasse 2 	 03222 Lübbenau	03222	Vegetables, edible roots and tubers, Fruit, Shellfish and crustaceans, Fish, Dairy products	NA	NA	13936	51.83217335	13.939672828089634
