country	group	sector	subsector	id	company_name	company_city	company_headcount	supplier_of	site_status	verified_by_europages	year_established	main_activity	information	websites	address	postcode	keywords	products	products_language	chunk	lat	long
germany	agriculture_livestock	animals_livestock	NA	GEKRA-GETREIDE-KRAFTFUTTER-GMBH-QUERFURT_DEU043314-00101	GEKRA GETREIDE - KRAFTFUTTER GMBH QUERFURT	Querfurt	51 - 100	fish meal for livestock and poultry | feeds for animal farming	Registered office	FALSE	1990	Manufacturer/ Producer	The company GEKRA GETREIDE - KRAFTFUTTER GMBH QUERFURT, is a Manufacturer/ Producer, founded in 1990, which operates in the Feeds for animal farming industry. It also operates in the Fish meal for livestock and poultry industries. It is based in Querfurt, Germany.	http://www.gekra-querfurt.de	Obhäuser Weg 9 	06268	Feeds for animal farming, Fish meal for livestock and poultry	NA	NA	20	51.3498561	11.595077251303316
germany	agriculture_livestock	animals_livestock	NA	LAWI-AGRAR-COKG_DEU173088-00101	LAWI AGRAR & CO.KG	Hirschfeld	11 - 50	cattle, dairy | cattle | agriculture and forestry - machinery and equipment	Registered office	FALSE	1995	Manufacturer/ Producer	The company LAWI AGRAR & CO.KG, is a Manufacturer/ Producer, founded in 1995, which operates in the Cattle industry. It also operates in the Agriculture and forestry - machinery and equipment, and Cattle, dairy industries. It is based in Hirschfeld, Germany.		Rottmannsdorfer Str. 5a 	08144	Cattle, Agriculture and forestry - machinery and equipment, Cattle, dairy	NA	NA	20	50.6282337	12.461965057837789
germany	agriculture_livestock	animals_livestock	NA	BELLFOR_00000005408148-766648001	BELLFOR	Bornheim	51 - 100	dogs and cats - articles for		FALSE		Manufacturer/ Producer	The company BELLFOR, is a Manufacturer/ Producer, which operates in the Dogs and cats - articles for industry. It is based in Bornheim, Germany.	https://www.bellfor.info/	Apostelpfad 7 	53332	Dogs and cats - articles for	NA	NA	20	50.77264890771016	6.96828236631882
germany	agriculture_livestock	animals_livestock	NA	WIKO-GARTEN-ZOO-GMBH_DEU187888-00101	WIKO GARTEN & ZOO GMBH	Weinheim	11 - 50	zootechnics - laboratories | livestock - services | landscaping contractors	Registered office	FALSE	1984	Manufacturer/ Producer	The company WIKO GARTEN & ZOO GMBH, is a Manufacturer/ Producer, founded in 1984, which operates in the Livestock - services industry. It also operates in the Landscaping contractors, and Zootechnics - laboratories industries. It is based in Weinheim, Germany.		Berliner Platz 1 	69469	Livestock - services, Landscaping contractors, Zootechnics - laboratories	NA	NA	20	49.54458130793512	8.665450668768681
germany	agriculture_livestock	animals_livestock	NA	AGRARPRODUKTE-LICHTENBERG-EG_DEU063011-00101	AGRARPRODUKTE LICHTENBERG E.G.	Feldberger Seenlandschaft	1 - 10	premix for livestock and poultry | feeds for animal farming | dairy products	Registered office	FALSE	1991	Manufacturer/ Producer	The company AGRARPRODUKTE LICHTENBERG E.G., is a Manufacturer/ Producer, founded in 1991, which operates in the Feeds for animal farming industry. It also operates in the Premix for livestock and poultry, and Dairy products industries. It is based in Feldberger Seenlandschaft, Germany.		Birkenallee 1 	17258	Feeds for animal farming, Premix for livestock and poultry, Dairy products	NA	NA	20	53.33600114301213	13.432196217401623
germany	agriculture_livestock	animals_livestock	NA	AGRARGENOSSENSCHAFT-ELXLEBEN-EG_DEU252708-00101	AGRARGENOSSENSCHAFT ELXLEBEN E.G.	Elxleben	11 - 50	cattle, dairy | cattle | cereals and grains	Registered office	FALSE	1991	Manufacturer/ Producer	The company AGRARGENOSSENSCHAFT ELXLEBEN E.G., is a Manufacturer/ Producer, founded in 1991, which operates in the Cattle industry. It also operates in the Cattle, dairy, and Cereals and grains industries. It is based in Elxleben, Germany.		Gerhart-Hauptmann-Str. 1b 	99189	Cattle, Cattle, dairy, Cereals and grains	NA	NA	20	51.07985971799365	10.942133761781813
germany	agriculture_livestock	animals_livestock	NA	IMPORT-AGENCY-OF-TROPICAL-FISH-PETER-KARN-EK_DEU384699-00101	IMPORT AGENCY OF TROPICAL FISH PETER KARN E.K.	Hösbach	1 - 10	fish, aquarium | pets		FALSE	2002	Wholesaler	The company IMPORT AGENCY OF TROPICAL FISH PETER KARN E.K., is a Wholesaler, founded in 2002, which operates in the Pets industry. It also operates in the Fish, aquarium industries. It is based in Hösbach, Germany.	http://www.zierfisch-import-karn.de	Buchenweg 24 	63768	Pets, Fish, aquarium	NA	NA	20	50.0113447	9.215348524028482
germany	agriculture_livestock	animals_livestock	NA	DOGGYBEDMANUFAKTUR-UWE-J-HOLLER_00000005322537-752684001	DOGGYBED-MANUFAKTUR UWE J. HOLLER	Lünen		dogs and cats - articles for		FALSE		Retailer	The company DOGGYBED-MANUFAKTUR UWE J. HOLLER, is a Retailer, which operates in the Dogs and cats - articles for industry. It is based in Lünen, Germany.	https://hundedecke-kaufen.de	Schützenstr. 32-34 	44534	Dogs and cats - articles for	NA	NA	20	51.631817	7.510457894795821
germany	agriculture_livestock	animals_livestock	NA	LANDWIRTSCHAFTSBETRIEB-SCHWASDORF-EG_DEU043158-00101	LANDWIRTSCHAFTSBETRIEB SCHWASDORF E.G.	Poggelow	11 - 50	calves and cattle, slaughter | cereals and grains | pigs	Registered office	FALSE	1990	Manufacturer/ Producer	The company LANDWIRTSCHAFTSBETRIEB SCHWASDORF E.G., is a Manufacturer/ Producer, founded in 1990, which operates in the Cereals and grains industry. It also operates in the Pigs, and Calves and cattle, slaughter industries. It is based in Poggelow, Germany.		Kastanienallee 17 	17168	Cereals and grains, Pigs, Calves and cattle, slaughter	NA	NA	20	53.86317865347249	12.577398940153593
germany	agriculture_livestock	animals_livestock	NA	AGRARGENOSSENSCHAFT-DOBERSCHUTZ-EG_DEU067467-00101	AGRARGENOSSENSCHAFT DOBERSCHÜTZ EG	Doberschütz	11 - 50	cattle, dairy | pigs | cereals and grains	Registered office	FALSE	1991	Manufacturer/ Producer	The company AGRARGENOSSENSCHAFT DOBERSCHÜTZ EG, is a Manufacturer/ Producer, founded in 1991, which operates in the Pigs industry. It also operates in the Cereals and grains, and Cattle, dairy industries. It is based in Doberschütz, Germany.		Martha-Brautzsch-Str. 46 	04838	Pigs, Cereals and grains, Cattle, dairy	NA	NA	20	51.48088245	12.636580081740878
germany	agriculture_livestock	animals_livestock	NA	LAWI-AGRAR-COKG_DEU173088-00101	LAWI AGRAR & CO.KG	Hirschfeld	11 - 50	cattle, dairy | cattle | agriculture and forestry - machinery and equipment	Registered office	FALSE	1995	Manufacturer/ Producer	The company LAWI AGRAR & CO.KG, is a Manufacturer/ Producer, founded in 1995, which operates in the Cattle industry. It also operates in the Agriculture and forestry - machinery and equipment, and Cattle, dairy industries. It is based in Hirschfeld, Germany.		Rottmannsdorfer Str. 5a 	08144	Cattle, Agriculture and forestry - machinery and equipment, Cattle, dairy	NA	NA	20	50.6282337	12.461965057837789
germany	agriculture_livestock	animals_livestock	NA	AGRARPRODUKTE-LICHTENBERG-EG_DEU063011-00101	AGRARPRODUKTE LICHTENBERG E.G.	Feldberger Seenlandschaft	1 - 10	premix for livestock and poultry | feeds for animal farming | dairy products	Registered office	FALSE	1991	Manufacturer/ Producer	The company AGRARPRODUKTE LICHTENBERG E.G., is a Manufacturer/ Producer, founded in 1991, which operates in the Feeds for animal farming industry. It also operates in the Premix for livestock and poultry, and Dairy products industries. It is based in Feldberger Seenlandschaft, Germany.		Birkenallee 1 	17258	Feeds for animal farming, Premix for livestock and poultry, Dairy products	NA	NA	20	53.33600114301213	13.432196217401623
germany	agriculture_livestock	animals_livestock	NA	WOLFGANG-MULLER-HANDELS-GMBH_DEU383361-00101	WOLFGANG MÜLLER HANDELS GMBH	Frankfurt	1 - 10	dog food | pet foods		FALSE	1935	Manufacturer/ Producer	The company WOLFGANG MÜLLER HANDELS GMBH, is a Manufacturer/ Producer, founded in 1935, which operates in the Pet foods industry. It also operates in the Dog food industries. It is based in Frankfurt, Germany.	http://www.kaninchenohren.de/	Niddastr. 58 	60329	Pet foods, Dog food	NA	NA	20	50.107362806015495	8.666266283631353
germany	agriculture_livestock	animals_livestock	NA	AGRARHOF-VEELBOKEN-EG_DEU067926-00101	AGRARHOF VEELBÖKEN EG	Veelböken	11 - 50	cattle, dairy | cattle | sheep and goats	Registered office	FALSE	1991	Manufacturer/ Producer	The company AGRARHOF VEELBÖKEN EG, is a Manufacturer/ Producer, founded in 1991, which operates in the Cattle industry. It also operates in the Cattle, dairy, and Sheep and goats industries. It is based in Veelböken, Germany.		Botelsdorfer Damm 1 	19205	Cattle, Cattle, dairy, Sheep and goats	NA	NA	20	53.70118854277919	11.115005775957915
germany	agriculture_livestock	animals_livestock	NA	GEKRA-GETREIDE-KRAFTFUTTER-GMBH-QUERFURT_DEU043314-00101	GEKRA GETREIDE - KRAFTFUTTER GMBH QUERFURT	Querfurt	51 - 100	fish meal for livestock and poultry | feeds for animal farming	Registered office	FALSE	1990	Manufacturer/ Producer	The company GEKRA GETREIDE - KRAFTFUTTER GMBH QUERFURT, is a Manufacturer/ Producer, founded in 1990, which operates in the Feeds for animal farming industry. It also operates in the Fish meal for livestock and poultry industries. It is based in Querfurt, Germany.	http://www.gekra-querfurt.de	Obhäuser Weg 9 	06268	Feeds for animal farming, Fish meal for livestock and poultry	NA	NA	20	51.3498561	11.595077251303316
germany	agriculture_livestock	animals_livestock	NA	HVT-HOBELSPANVERARBEITUNG-GMBH_DEU390750-00101	HVT HOBELSPANVERARBEITUNG GMBH	Dittersdorf	11 - 50	fodder and straw | feeds for animal farming		FALSE	1997	Manufacturer/ Producer	The company HVT HOBELSPANVERARBEITUNG GMBH, is a Manufacturer/ Producer, founded in 1997, which operates in the Feeds for animal farming industry. It also operates in the Fodder and straw industries. It is based in Dittersdorf, Germany.	https://www.hvt-hobelspan.de/home/	Leiten 3 	07907	Feeds for animal farming, Fodder and straw	NA	NA	20	50.60076927865362	11.817232394972187
germany	agriculture_livestock	animals_livestock	NA	MELA-KRAFTFUTTERWERK-GMBH_DEU038472-00101	MELA KRAFTFUTTERWERK GMBH	Püchersreuth	1 - 10	feed for fish farming | feeds for animal farming	Registered office	FALSE	1987	Manufacturer/ Producer	The company MELA KRAFTFUTTERWERK GMBH, is a Manufacturer/ Producer, founded in 1987, which operates in the Feed for fish farming industry. It also operates in the Feeds for animal farming industries. It is based in Püchersreuth, Germany.	http://www.mela-futter.de/	Lamplmühle 2 	92715	Feed for fish farming, Feeds for animal farming	NA	NA	20	49.77263105	12.206394223692493
