country	group	sector	subsector	id	company_name	company_city	company_headcount	supplier_of	site_status	verified_by_europages	year_established	main_activity	information	websites	address	city	postcode	keywords	products	products_language	chunk	lat	long
germany	agriculture_livestock	nurseries	NA	HANSJOSEF-MALLMANN_00000004890585-001	HANS-JOSEF MALLMANN	Mechernich		nurseries | indoor and greenhouse plants, floristry | textile plants | cleaning and maintenance products, industrial | cleaning and maintenance products, household		FALSE		Manufacturer/ Producer	The company HANS-JOSEF MALLMANN, is a Manufacturer/ Producer, which operates in the Indoor and greenhouse plants, floristry industry. It also operates in the Nurseries, Textile plants, Cleaning and maintenance products, industrial, and Cleaning and maintenance products, household industries. It is based in Mechernich, Germany.	http://www.werkzeuge-mallmann.de	Hauserbachstrasse 72 	 53894 Mechernich	53894	Indoor and greenhouse plants, floristry, Nurseries, Textile plants, Cleaning and maintenance products, industrial, Cleaning and maintenance products, household	NA	NA	39250	50.588172150000005	6.649661055864245
