country	group	sector	subsector	id	company_name	company_city	company_headcount	supplier_of	site_status	verified_by_europages	year_established	main_activity	information	websites	address	city	postcode	keywords	products	products_language	chunk	lat	long
germany	agriculture_livestock	indoor_and_greenhouse_plants_floristry	NA	KERZEN-SCHUTZ_00000005111032-001	KERZEN SCHÜTZ	Memmingen		indoor and greenhouse plants, floristry | nurseries | lubricants, industrial | cleaning and maintenance products, industrial | water treatment products		FALSE		Manufacturer/ Producer	The company KERZEN SCHÜTZ, is a Manufacturer/ Producer, which operates in the Indoor and greenhouse plants, floristry industry. It also operates in the Nurseries, Lubricants, industrial, Cleaning and maintenance products, industrial, and Water treatment products industries. It is based in Memmingen, Germany.	http://www.kerzen-schuetz.de	Obere Strasse 26 	 87700 Memmingen	87700	Indoor and greenhouse plants, floristry, Nurseries, Lubricants, industrial, Cleaning and maintenance products, industrial, Water treatment products	NA	NA	33077	47.98162205	10.16873503309591
