country	group	sector	subsector	id	company_name	company_city	company_headcount	supplier_of	site_status	verified_by_europages	year_established	main_activity	information	websites	address	postcode	keywords	products	products_language	chunk	lat	long
germany	agriculture_livestock	agriculture_import_export	NA	HEINRICH-GEISKER-EK-GETRANKE-UND-KOHLENSAUREGROßHANDLUNG-UND-SPEDITION_DEU265517-00101	HEINRICH GEISKER E.K. GETRÄNKE UND KOHLENSÄUREGROßHANDLUNG UND SPEDITION	Melle	1 - 10	beverages - import-export | import-export - food and agriculture	Registered office	FALSE	1953	Wholesaler	The company HEINRICH GEISKER E.K. GETRÄNKE UND KOHLENSÄUREGROßHANDLUNG UND SPEDITION, is a Wholesaler, founded in 1953, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Melle, Germany.		Westerhausener Str. 47 	49324	Import-export - food and agriculture, Beverages - import-export	NA	NA	14	52.21397267505713	8.323488662887762
germany	agriculture_livestock	agriculture_import_export	NA	CANTATORE-E-K-LEBENSMITTELGROSSHANDEL_DEU034224-00101	CANTATORE E. K. LEBENSMITTELGROSSHANDEL	Asbach-Bäumenheim	1 - 10	food - import-export | import-export - food and agriculture	Registered office	FALSE	1987	Wholesaler	The company CANTATORE E. K. LEBENSMITTELGROSSHANDEL, is a Wholesaler, founded in 1987, which operates in the Import-export - food and agriculture industry. It also operates in the Food - import-export industries. It is based in Asbach-Bäumenheim, Germany.		Bahnhofstr. 16 	86663	Import-export - food and agriculture, Food - import-export	NA	NA	14	48.680810399833796	10.814582186917546
germany	agriculture_livestock	agriculture_import_export	NA	B-U-J-KRAMER-KG_DEU098385-00101	B. U. J. KRÄMER KG	Walldürn	1 - 10	food - import-export | import-export - food and agriculture	Registered office	FALSE	1825	Manufacturer/ Producer	The company B. U. J. KRÄMER KG, is a Manufacturer/ Producer, founded in 1825, which operates in the Import-export - food and agriculture industry. It also operates in the Food - import-export industries. It is based in Walldürn, Germany.		Boschstr. 10 	74731	Import-export - food and agriculture, Food - import-export	NA	NA	14	49.57720605	9.37020722335756
germany	agriculture_livestock	agriculture_import_export	NA	NEUHOF-VERWALTUNGS-GMBH_DEU113357-00101	NEUHOF VERWALTUNGS GMBH	Neuburg	1 - 10	beverages - import-export | import-export - food and agriculture	Registered office	FALSE	1896	Wholesaler	The company NEUHOF VERWALTUNGS GMBH, is a Wholesaler, founded in 1896, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Neuburg, Germany.		Schrannenplatz 153 	86633	Import-export - food and agriculture, Beverages - import-export	NA	NA	14	48.745627999999996	11.187972867184929
germany	agriculture_livestock	agriculture_import_export	NA	POLIMPEX-IM-UND-EXPORT-GMBH_DEU304522-00101	POL-IMPEX IM- UND EXPORT GMBH	Twistringen	1 - 10	beverages - import-export | import-export - food and agriculture		FALSE	1991	Wholesaler	The company POL-IMPEX IM- UND EXPORT GMBH, is a Wholesaler, founded in 1991, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Twistringen, Germany.		Bahnhofstr. 34 	27239	Import-export - food and agriculture, Beverages - import-export	NA	NA	14	52.791677345000245	8.616256838933744
germany	agriculture_livestock	agriculture_import_export	NA	PRONTO-HANDELSGESELLSCHAFT-MBH_DEU428986-00101	PRONTO HANDELSGESELLSCHAFT MBH	Hamburg	1 - 10	import-export - food and agriculture	Registered office	FALSE			The company PRONTO HANDELSGESELLSCHAFT MBH, which operates in the Import-export - food and agriculture industry. It is based in Hamburg, Germany.		Elbchaussee 322c 	22605	Import-export - food and agriculture	NA	NA	14	53.551278791215545	9.891097752239762
germany	agriculture_livestock	agriculture_import_export	NA	OSWALD-GMBH-CO-KG_DEU100301-00101	OSWALD GMBH & CO. KG	Mettlach	1 - 10	import-export - food and agriculture	Registered office	FALSE	1979	Wholesaler	The company OSWALD GMBH & CO. KG, is a Wholesaler, founded in 1979, which operates in the Import-export - food and agriculture industry. It is based in Mettlach, Germany.	https://www.getraenke-oswald.de/	Bocksberg 59 	66693	Import-export - food and agriculture	NA	NA	14	49.501123675205136	6.555194247743178
germany	agriculture_livestock	agriculture_import_export	NA	ADOLF-RAU-GMBH-COKG_DEU272883-00101	ADOLF RAU GMBH & CO.KG	Pfarrkirchen	11 - 50	food - import-export | import-export - food and agriculture	Registered office	FALSE	1919	Wholesaler	The company ADOLF RAU GMBH & CO.KG, is a Wholesaler, founded in 1919, which operates in the Import-export - food and agriculture industry. It also operates in the Food - import-export industries. It is based in Pfarrkirchen, Germany.		Frz-Stelzenberger-Str 25 	84347	Import-export - food and agriculture, Food - import-export	NA	NA	14	48.438568950000004	12.960860958269603
germany	agriculture_livestock	agriculture_import_export	NA	MARTIN-LEVSEN-GMBH_DEU269052-00101	MARTIN LEVSEN GMBH	Niebüll	1 - 10	beverages - import-export | import-export - food and agriculture	Registered office	FALSE	1924	Wholesaler	The company MARTIN LEVSEN GMBH, is a Wholesaler, founded in 1924, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Niebüll, Germany.		Gotteskoogstr. 15 	25899	Import-export - food and agriculture, Beverages - import-export	NA	NA	14	54.77966850712823	8.81323233691446
germany	agriculture_livestock	agriculture_import_export	NA	MESSERSCHMIDT-HEUSSNER-GMBH_DEU260874-00101	MESSERSCHMIDT & HEUSSNER GMBH	Kassel	1 - 10	food - import-export | import-export - food and agriculture	Registered office	FALSE	1980	Wholesaler	The company MESSERSCHMIDT & HEUSSNER GMBH, is a Wholesaler, founded in 1980, which operates in the Import-export - food and agriculture industry. It also operates in the Food - import-export industries. It is based in Kassel, Germany.		Wolfhager Str. 58 	34127	Import-export - food and agriculture, Food - import-export	NA	NA	14	51.32828288735949	9.486946335843527
germany	agriculture_livestock	agriculture_import_export	NA	PRIVATBRAUEREI-ERDINGER-WEISSBRAU-WERNER-BROMBACH-GMBH_DEU167601-00101	PRIVATBRAUEREI ERDINGER WEISSBRÄU WERNER BROMBACH GMBH	Erding	201 - 500	beverages - import-export | import-export - food and agriculture	Registered office	FALSE	1988	Manufacturer/ Producer	The company PRIVATBRAUEREI ERDINGER WEISSBRÄU WERNER BROMBACH GMBH, is a Manufacturer/ Producer, founded in 1988, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Erding, Germany.		Lange Zeile 1u. 3 	85435	Import-export - food and agriculture, Beverages - import-export	NA	NA	14	48.304231908619364	11.90674902245206
germany	agriculture_livestock	agriculture_import_export	NA	GLANI-VERWALTUNGS-GMBH_DEU053752-00101	GLANI VERWALTUNGS G.M.B.H.	Hamburg	11 - 50	food - import-export | import-export - food and agriculture	Registered office	FALSE	1983	Wholesaler	The company GLANI VERWALTUNGS G.M.B.H., is a Wholesaler, founded in 1983, which operates in the Import-export - food and agriculture industry. It also operates in the Food - import-export industries. It is based in Hamburg, Germany.		Gasstr. 6b 	22761	Import-export - food and agriculture, Food - import-export	NA	NA	14	53.56542158356	9.914004926078032
germany	agriculture_livestock	agriculture_import_export	NA	LUDWIG-SCHONE-GMBH-CO-KG_DEU354576-00101	LUDWIG SCHÖNE GMBH & CO KG	Nettetal	1 - 10	food - import-export | import-export - food and agriculture		FALSE	1929	Wholesaler	The company LUDWIG SCHÖNE GMBH & CO KG, is a Wholesaler, founded in 1929, which operates in the Import-export - food and agriculture industry. It also operates in the Food - import-export industries. It is based in Nettetal, Germany.		Lötscher Weg 77 	41334	Import-export - food and agriculture, Food - import-export	NA	NA	14	51.3092333	6.237523967628338
germany	agriculture_livestock	agriculture_import_export	NA	WIESHAYER-GMBH_DEU109453-00101	WIESHAYER GMBH	Pegnitz	1 - 10	beverages - import-export | import-export - food and agriculture	Registered office	FALSE	1992	Wholesaler	The company WIESHAYER GMBH, is a Wholesaler, founded in 1992, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Pegnitz, Germany.		Am Kellerberg 3 	91257	Import-export - food and agriculture, Beverages - import-export	NA	NA	14	49.738814899999994	11.528132777715873
germany	agriculture_livestock	agriculture_import_export	NA	BE-INTERNATIONAL-FOODS-GMBH_DEU378544-00101	B.E. INTERNATIONAL FOODS GMBH	Pfaffen-Schwabenheim	11 - 50	food - import-export | import-export - food and agriculture		FALSE	1985	Service Provider	The company B.E. INTERNATIONAL FOODS GMBH, is a Service Provider, founded in 1985, which operates in the Import-export - food and agriculture industry. It also operates in the Food - import-export industries. It is based in Pfaffen-Schwabenheim, Germany.		Gewerbestr. 25 	55546	Import-export - food and agriculture, Food - import-export	NA	NA	14	49.821147442424234	7.92608026859219
germany	agriculture_livestock	agriculture_import_export	NA	HARRY-MUHLE-INHABERIN-SYLVIA-MUHLE_DEU272211-00101	HARRY MÜHLE INHABERIN SYLVIA MÜHLE	Garmisch-Partenkirchen	1 - 10	beverages - import-export | import-export - food and agriculture	Registered office	FALSE	1949	Wholesaler	The company HARRY MÜHLE INHABERIN SYLVIA MÜHLE, is a Wholesaler, founded in 1949, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Garmisch-Partenkirchen, Germany.		Kleine Brandstr. 8 	82467	Import-export - food and agriculture, Beverages - import-export	NA	NA	14	47.4902765	11.02946979783055
germany	agriculture_livestock	agriculture_import_export	NA	PAUL-EBERLE-GMBH-CO-KG_DEU120673-00101	PAUL EBERLE GMBH & CO KG	Karben	1 - 10	beverages - import-export | import-export - food and agriculture	Registered office	FALSE	1999	Service Provider	The company PAUL EBERLE GMBH & CO KG, is a Service Provider, founded in 1999, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Karben, Germany.		Am Dicken Turm 17 	61184	Import-export - food and agriculture, Beverages - import-export	NA	NA	14	50.23552368306006	8.762560413986021
germany	agriculture_livestock	agriculture_import_export	NA	HEINRICH-BRUNGER-BIERGROßVERTRIEB-EK_DEU118515-00101	HEINRICH BRÜNGER BIERGROßVERTRIEB E.K	Herford	1 - 10	beverages - import-export | import-export - food and agriculture	Registered office	FALSE	1941	Wholesaler	The company HEINRICH BRÜNGER BIERGROßVERTRIEB E.K, is a Wholesaler, founded in 1941, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Herford, Germany.		Oetinghauser Weg 3-9 	32051	Import-export - food and agriculture, Beverages - import-export	NA	NA	14	52.11525857058322	8.633362117477715
germany	agriculture_livestock	agriculture_import_export	NA	GAUMENSCHMAUS-FRISCHGRILL-GMBH_DEU412301-00101	GAUMENSCHMAUS FRISCHGRILL GMBH	Eschweiler	11 - 50	import-export - food and agriculture	Registered office	FALSE			The company GAUMENSCHMAUS FRISCHGRILL GMBH, which operates in the Import-export - food and agriculture industry. It is based in Eschweiler, Germany.	https://www.gaumenschmaus.de/	Velauer Str. 1 	52249	Import-export - food and agriculture	NA	NA	14	50.83130285	6.268675713215865
germany	agriculture_livestock	agriculture_import_export	NA	BLOCK-HOUSE-FOOD-GMBH_DEU265854-00101	BLOCK HOUSE FOOD GMBH	Hamburg	1 - 10	food - import-export | import-export - food and agriculture	Registered office	FALSE	2003	Service Provider	The company BLOCK HOUSE FOOD GMBH, is a Service Provider, founded in 2003, which operates in the Import-export - food and agriculture industry. It also operates in the Food - import-export industries. It is based in Hamburg, Germany.		Lademannbogen 129 	22339	Import-export - food and agriculture, Food - import-export	NA	NA	14	53.64045538194213	10.040714904054706
germany	agriculture_livestock	agriculture_import_export	NA	BRAUEREI-VOGT-GMBH-MISSEN_DEU171908-00101	BRAUEREI VOGT GMBH MISSEN	Vetschau	1 - 10	beverages - import-export | import-export - food and agriculture	Registered office	FALSE	1992	Retailer	The company BRAUEREI VOGT GMBH MISSEN, is a Retailer, founded in 1992, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Vetschau, Germany.		Missener Hauptstr. 13 	03226	Import-export - food and agriculture, Beverages - import-export	NA	NA	14	51.789573845980335	14.07853272750692
germany	agriculture_livestock	agriculture_import_export	NA	SCHMID-SOHNE-GMBH_DEU281268-00101	SCHMID & SÖHNE GMBH	Ofterdingen	1 - 10	beverages - import-export | import-export - food and agriculture	Registered office	FALSE	1986	Wholesaler	The company SCHMID & SÖHNE GMBH, is a Wholesaler, founded in 1986, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Ofterdingen, Germany.		Weiherrainstr. 2 	72131	Import-export - food and agriculture, Beverages - import-export	NA	NA	14	48.4224185	9.030216383416544
germany	agriculture_livestock	agriculture_import_export	NA	KLENK-OTT_DEU111896-00101	KLENK & OTT	Wassertrüdingen		beverages - import-export | import-export - food and agriculture	Registered office	FALSE		Wholesaler	The company KLENK & OTT, is a Wholesaler, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Wassertrüdingen, Germany.		Opfenrieder Str. 10 	91717	Import-export - food and agriculture, Beverages - import-export	NA	NA	14	49.04483828866573	10.605379782930692
germany	agriculture_livestock	agriculture_import_export	NA	AUTO-GEISSEL-GMBH-ABTLGROHSTOFFE_00000005091601-001	AUTO GEISSEL GMBH -ABTLG.ROHSTOFFE-	Mönchengladbach		import-export - food and agriculture		FALSE		Manufacturer/ Producer	The company AUTO GEISSEL GMBH -ABTLG.ROHSTOFFE-, is a Manufacturer/ Producer, which operates in the Import-export - food and agriculture industry. It is based in Mönchengladbach, Germany.	http://www.auto-geissel.de/	Hochstadenstrasse 13 	41189	Import-export - food and agriculture	NA	NA	14	51.121772682099184	6.403945739207844
germany	agriculture_livestock	agriculture_import_export	NA	GIESCHEN-GEISLER-OHG_DEU456612-00101	GIESCHEN & GEISLER OHG	Sittensen	11 - 50	import-export - food and agriculture	Registered office	FALSE			The company GIESCHEN & GEISLER OHG, which operates in the Import-export - food and agriculture industry. It is based in Sittensen, Germany.	http://www.gieschen-geisler.de	Am Markt 9 	27419	Import-export - food and agriculture	NA	NA	14	53.28309817457369	9.512911168438087
germany	agriculture_livestock	agriculture_import_export	NA	ROOS-RUHLMANN-GMBH-VERKAUF-VON-KASESPEZIALITATEN_DEU262727-00101	ROOS & RUHLMANN GMBH VERKAUF VON KÄSESPEZIALITÄTEN	Willstätt	1 - 10	import-export - food and agriculture	Registered office	FALSE	1983	Wholesaler	The company ROOS & RUHLMANN GMBH VERKAUF VON KÄSESPEZIALITÄTEN, is a Wholesaler, founded in 1983, which operates in the Import-export - food and agriculture industry. It is based in Willstätt, Germany.	http://www.roos-ruhlmann.com/	Mozartweg 1 	77731	Import-export - food and agriculture	NA	NA	14	48.553302752799226	7.9047936657486515
germany	agriculture_livestock	agriculture_import_export	NA	IMPERIALOELIMPORT-HANDELSGESELLSCHAFT-MBH_00000004772258-001	IMPERIAL-OEL-IMPORT HANDELSGESELLSCHAFT MBH	Hamburg		import-export - food and agriculture		FALSE	1919	Manufacturer/ Producer	The company IMPERIAL-OEL-IMPORT HANDELSGESELLSCHAFT MBH, is a Manufacturer/ Producer, founded in 1919, which operates in the Import-export - food and agriculture industry. It is based in Hamburg, Germany.	http://www.imperial-oel-import.de	Bergstrasse 11 	20095	Import-export - food and agriculture	NA	NA	14	53.550947634334754	9.99964573716873
germany	agriculture_livestock	agriculture_import_export	NA	H-J-HEINZ-GESELLSCHAFT-MIT-BESCHRANKTER-HAFTUNG_DEU417118-00101	H. J. HEINZ GESELLSCHAFT MIT BESCHRÄNKTER HAFTUNG	Düsseldorf	201 - 500	import-export - food and agriculture	Registered office	FALSE			The company H. J. HEINZ GESELLSCHAFT MIT BESCHRÄNKTER HAFTUNG, which operates in the Import-export - food and agriculture industry. It is based in Düsseldorf, Germany.	http://www.hjheinz.de	Rather Str. 23b 	40476	Import-export - food and agriculture	NA	NA	14	51.2468560312245	6.781694906701128
germany	agriculture_livestock	agriculture_import_export	NA	CASH-CARRY-ABHOLMARKTE-BERLIN-GMBH_DEU464526-00101	CASH & CARRY ABHOLMÄRKTE BERLIN GMBH	Berlin		import-export - food and agriculture	Registered office	FALSE			The company CASH & CARRY ABHOLMÄRKTE BERLIN GMBH, which operates in the Import-export - food and agriculture industry. It is based in Berlin, Germany.	http://www.loewenzahngmbh.de/de/	Müllerstr. 47 	13349	Import-export - food and agriculture	NA	NA	14	52.55729365	13.34945646219288
germany	agriculture_livestock	agriculture_import_export	NA	G-E-R-M-A-S-C-O-IMPORT-UND-EXPORT-GESELLSCHAFT-MIT-BESCHRANKTER-HAFTUNG_DEU337898-00101	G E R M A S C O IMPORT UND EXPORT GESELLSCHAFT MIT BESCHRÄNKTER HAFTUNG	Frankfurt	11 - 50	food - import-export | import-export - food and agriculture		FALSE	1984	Wholesaler	The company G E R M A S C O IMPORT UND EXPORT GESELLSCHAFT MIT BESCHRÄNKTER HAFTUNG, is a Wholesaler, founded in 1984, which operates in the Import-export - food and agriculture industry. It also operates in the Food - import-export industries. It is based in Frankfurt, Germany.		Hostatostr. 20 	65929	Import-export - food and agriculture, Food - import-export	NA	NA	14	50.10733100329648	8.54034526315714
germany	agriculture_livestock	agriculture_import_export	NA	HOVELMANN-AHR-GETRANKE-LOGISTIK-GMBH-CO-KG_DEU245542-00101	HÖVELMANN AHR GETRÄNKE LOGISTIK GMBH & CO. KG	Oberhausen	101 - 200	beverages - import-export | import-export - food and agriculture	Registered office	FALSE	1979	Wholesaler	The company HÖVELMANN AHR GETRÄNKE LOGISTIK GMBH & CO. KG, is a Wholesaler, founded in 1979, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Oberhausen, Germany.		Duisburger Str. 529 	46049	Import-export - food and agriculture, Beverages - import-export	NA	NA	14	51.46811360356378	6.832998651851927
germany	agriculture_livestock	agriculture_import_export	NA	PASTA-ROMANA-FRISCHNUDEL-GMBH_DEU340722-00101	PASTA ROMANA FRISCHNUDEL GMBH	Bexbach	11 - 50	import-export - food and agriculture		FALSE	1988	Manufacturer/ Producer	The company PASTA ROMANA FRISCHNUDEL GMBH, is a Manufacturer/ Producer, founded in 1988, which operates in the Import-export - food and agriculture industry. It is based in Bexbach, Germany.	http://www.pasta-romana.de	Vor Dem Bahnhaus 4 	66450	Import-export - food and agriculture	NA	NA	14	49.35948953321144	7.261800590856718
germany	agriculture_livestock	agriculture_import_export	NA	WEINGUT-HEINRICH-LORCH-GMBH-CO-KG_DEU042245-00101	WEINGUT HEINRICH LORCH GMBH & CO. KG	Bad Bergzabern	51 - 100	import-export - food and agriculture	Registered office	FALSE	1884	Manufacturer/ Producer	The company WEINGUT HEINRICH LORCH GMBH & CO. KG, is a Manufacturer/ Producer, founded in 1884, which operates in the Import-export - food and agriculture industry. It is based in Bad Bergzabern, Germany.	http://www.lorchwein.de	Kurfürstenstr. 11 	76887	Import-export - food and agriculture	NA	NA	14	49.0896295	7.904825655526846
germany	agriculture_livestock	agriculture_import_export	NA	GAUMENSCHMAUS-FRISCHGRILL-GMBH_DEU412301-00101	GAUMENSCHMAUS FRISCHGRILL GMBH	Eschweiler	11 - 50	import-export - food and agriculture	Registered office	FALSE			The company GAUMENSCHMAUS FRISCHGRILL GMBH, which operates in the Import-export - food and agriculture industry. It is based in Eschweiler, Germany.	https://www.gaumenschmaus.de/	Velauer Str. 1 	52249	Import-export - food and agriculture	NA	NA	14	50.83130285	6.268675713215865
germany	agriculture_livestock	agriculture_import_export	NA	GUNTER-KRAFT-HANDELSAGENTUR_DEU433059-00101	GÜNTER KRAFT HANDELSAGENTUR	Stuttgart	1 - 10	import-export - food and agriculture	Registered office	FALSE			The company GÜNTER KRAFT HANDELSAGENTUR, which operates in the Import-export - food and agriculture industry. It is based in Stuttgart, Germany.	http://agentur-kraft.de/	Verdistr. 61 	70195	Import-export - food and agriculture	NA	NA	14	48.77820646246181	9.125174319541976
germany	agriculture_livestock	agriculture_import_export	NA	STUHLSATZ-LEBENSMITTELVERTRIEBSGMBH_DEU276803-00101	STUHLSATZ LEBENSMITTEL-VERTRIEBS-GMBH	Heusweiler	11 - 50	food - import-export | import-export - food and agriculture	Registered office	FALSE	1987	Wholesaler	The company STUHLSATZ LEBENSMITTEL-VERTRIEBS-GMBH, is a Wholesaler, founded in 1987, which operates in the Import-export - food and agriculture industry. It also operates in the Food - import-export industries. It is based in Heusweiler, Germany.		Trierer Str. 21a 	66265	Import-export - food and agriculture, Food - import-export	NA	NA	14	49.341158129377924	6.954667960034404
germany	agriculture_livestock	agriculture_import_export	NA	PRAML-M-GMBH_DEU430686-00101	PRAML M. GMBH	Landshut	1 - 10	import-export - food and agriculture	Registered office	FALSE			The company PRAML M. GMBH, which operates in the Import-export - food and agriculture industry. It is based in Landshut, Germany.	http://www.pramlm.de/	Brühfeldweg 18 	84036	Import-export - food and agriculture	NA	NA	14	48.528478	12.180719650770794
germany	agriculture_livestock	agriculture_import_export	NA	GEBR-LAMBERT-OHG_DEU432961-00101	GEBR. LAMBERT OHG	Koblenz	1 - 10	import-export - food and agriculture	Registered office	FALSE			The company GEBR. LAMBERT OHG, which operates in the Import-export - food and agriculture industry. It is based in Koblenz, Germany.	https://www.gebrueder-lambert.com/	Roonstr. 43 	56068	Import-export - food and agriculture	NA	NA	14	50.35272278423413	7.593991416913457
germany	agriculture_livestock	agriculture_import_export	NA	HANDELSAGENTUR-MANFRED-THEEK-HSTVERTRIEBS-OHG_DEU435258-00101	HANDELSAGENTUR MANFRED THEEK HST-VERTRIEBS OHG	Bergheim		import-export - food and agriculture	Registered office	FALSE			The company HANDELSAGENTUR MANFRED THEEK HST-VERTRIEBS OHG, which operates in the Import-export - food and agriculture industry. It is based in Bergheim, Germany.	http://www.hst-vertrieb.de/	An Der Fuchshecke 4 	50129	Import-export - food and agriculture	NA	NA	14	50.97910625	6.7068709938883
