country	group	sector	subsector	id	company_name	company_city	company_headcount	supplier_of	site_status	verified_by_europages	year_established	main_activity	information	websites	address	postcode	keywords	products	products_language	chunk	lat	long
france	agriculture_livestock	agricultural_production	NA	SOCIETE-TRAVAUX-PUBLICS-ET-AGRICOLE_FRA602715-00101	SOCIETE TRAVAUX PUBLICS ET AGRICOLE	West Cappel	1 - 10	soil preparation services | crop services	Registered office	FALSE			The company SOCIETE TRAVAUX PUBLICS ET AGRICOLE, which operates in the Crop services industry. It also operates in the Soil preparation services industries. It is based in West Cappel, France.		Rue Des Moeres 	59380	Crop services, Soil preparation services	NA	NA	3	50.9786200312604	2.3642405212174555
france	agriculture_livestock	agricultural_production	NA	PAUTOUT-LECHARBONNIER_FRA800903-00101	PAUTOUT LECHARBONNIER	Domps	1 - 10	soil preparation services | crop services	Registered office	FALSE			The company PAUTOUT LECHARBONNIER, which operates in the Crop services industry. It also operates in the Soil preparation services industries. It is based in Domps, France.		Chateau 	87120	Crop services, Soil preparation services	NA	NA	3	45.720686	1.7972179703913467
france	agriculture_livestock	agricultural_production	NA	SARL-RICARRERE_FRA654638-00101	SARL RICARRERE	Sault De Navailles	1 - 10	soil preparation services | crop services	Registered office	FALSE			The company SARL RICARRERE, which operates in the Crop services industry. It also operates in the Soil preparation services industries. It is based in Sault De Navailles, France.		Bourg 	64300	Crop services, Soil preparation services	NA	NA	3	43.48745671567682	-0.7441079809768644
france	agriculture_livestock	agricultural_production	NA	SARL-MAZERM-ESCALIER_FRA768995-00101	SARL MAZERM ESCALIER	Arzens	1 - 10	soil preparation services | crop services	Registered office	FALSE			The company SARL MAZERM ESCALIER, which operates in the Crop services industry. It also operates in the Soil preparation services industries. It is based in Arzens, France.		La Bouriette 	11290	Crop services, Soil preparation services	NA	NA	3	43.19555475	2.19280087634689
france	agriculture_livestock	agricultural_production	NA	SARL-GRARE_FRA754618-00101	SARL GRARE	Gueschart	1 - 10	soil preparation services | crop services	Registered office	FALSE			The company SARL GRARE, which operates in the Crop services industry. It also operates in the Soil preparation services industries. It is based in Gueschart, France.		7 Rue Du General De Gaulle 	80150	Crop services, Soil preparation services	NA	NA	3	50.2351036368421	1.9301532235793133
france	agriculture_livestock	agricultural_production	NA	DUBOUST_FRA771366-00101	DUBOUST	Lonrai	1 - 10	soil preparation services | crop services	Registered office	FALSE			The company DUBOUST, which operates in the Crop services industry. It also operates in the Soil preparation services industries. It is based in Lonrai, France.		Le Hamel 	61250	Crop services, Soil preparation services	NA	NA	3	48.45612919828321	0.09222860540250934
france	agriculture_livestock	agricultural_production	NA	SOC-TRAVAUX-AGRICOLES-CINQ-ORMES_FRA745166-00101	SOC TRAVAUX AGRICOLES CINQ ORMES	Houville La Branche	1 - 10	soil preparation services	Registered office	FALSE			The company SOC TRAVAUX AGRICOLES CINQ ORMES, which operates in the Soil preparation services industry. It is based in Houville La Branche, France.		5 B Rue Emile Labiche 	28700	Soil preparation services	NA	NA	3	48.39741948862515	1.7883285619769982
france	agriculture_livestock	agricultural_production	NA	LATOUR-SECHAGES-DIVERS_FRA785253-00101	LATOUR SECHAGES DIVERS	Allez Et Cazeneuve	1 - 10	soil preparation services | crop services	Registered office	FALSE			The company LATOUR SECHAGES DIVERS, which operates in the Crop services industry. It also operates in the Soil preparation services industries. It is based in Allez Et Cazeneuve, France.		Laplagne 	47110	Crop services, Soil preparation services	NA	NA	3	44.385948400000004	0.58374342062432
france	agriculture_livestock	agricultural_production	NA	EURL-VERRIER_FRA763958-00101	EURL VERRIER	St Martin De Mieux	1 - 10	soil preparation services | crop services	Registered office	FALSE			The company EURL VERRIER, which operates in the Crop services industry. It also operates in the Soil preparation services industries. It is based in St Martin De Mieux, France.		14700 St Martin De Mieux	NA	Crop services, Soil preparation services	NA	NA	3	NA	NA
france	agriculture_livestock	agricultural_production	NA	SARL-CONDIPOM_FRA746993-00101	SARL CONDIPOM	Warvillers	1 - 10	soil preparation services | crop services	Registered office	FALSE			The company SARL CONDIPOM, which operates in the Crop services industry. It also operates in the Soil preparation services industries. It is based in Warvillers, France.		1 Rue De Folies 	80170	Crop services, Soil preparation services	NA	NA	3	49.807464319607845	2.691184820452946
france	agriculture_livestock	agricultural_production	NA	SARL-ETA-COURTEL_FRA773218-00101	SARL ETA COURTEL	La Prenessaye	1 - 10	soil preparation services | crop services	Registered office	FALSE			The company SARL ETA COURTEL, which operates in the Crop services industry. It also operates in the Soil preparation services industries. It is based in La Prenessaye, France.		La Ville Es Noes 	22210	Crop services, Soil preparation services	NA	NA	3	48.1294724	-2.58832125787856
france	agriculture_livestock	agricultural_production	NA	SARL-LETANG_FRA712389-00101	SARL LETANG	Teillay	1 - 10	soil preparation services | crop services	Registered office	FALSE			The company SARL LETANG, which operates in the Crop services industry. It also operates in the Soil preparation services industries. It is based in Teillay, France.		Lieu Dit Bellevue 	35620	Crop services, Soil preparation services	NA	NA	3	47.81648875	-1.5435102334912614
france	agriculture_livestock	agricultural_production	NA	VITICULTURE-ENTRE-DEUX-MERS_FRA699628-00101	VITICULTURE ENTRE DEUX MERS	St Brice	1 - 10	soil preparation services | crop services	Registered office	FALSE			The company VITICULTURE ENTRE DEUX MERS, which operates in the Crop services industry. It also operates in the Soil preparation services industries. It is based in St Brice, France.		Lieu Dit Philippon 	33540	Crop services, Soil preparation services	NA	NA	3	44.7015325	-0.07492679855570733
france	agriculture_livestock	agricultural_production	NA	SARL-ETA-SATTLER-MATERNE-ET-FILS_FRA667819-00101	SARL ETA SATTLER MATERNE ET FILS	Kirchheim	1 - 10	soil preparation services | crop services	Registered office	FALSE			The company SARL ETA SATTLER MATERNE ET FILS, which operates in the Crop services industry. It also operates in the Soil preparation services industries. It is based in Kirchheim, France.		82 Rue Du Moulin 	67520	Crop services, Soil preparation services	NA	NA	3	48.62605155	7.492688992332594
france	agriculture_livestock	agricultural_production	NA	PATRICK-TUBERT_FRA629334-00101	PATRICK TUBERT	Elne	11 - 50	soil preparation services	Registered office	FALSE			The company PATRICK TUBERT, which operates in the Soil preparation services industry. It is based in Elne, France.	http://www.tubertenvironnement.fr/	Route De Bages Mas Tubert 	66200	Soil preparation services	NA	NA	3	42.61084265916667	2.9720915296228743
france	agriculture_livestock	agricultural_production	NA	CUMA-DE-SERVAS_FRA725467-00101	CUMA DE SERVAS	Servas		soil preparation services | crop services	Registered office	FALSE			The company CUMA DE SERVAS, which operates in the Crop services industry. It also operates in the Soil preparation services industries. It is based in Servas, France.		Mairie 	01960	Crop services, Soil preparation services	NA	NA	3	46.150080599999995	5.1716339691724755
france	agriculture_livestock	agricultural_production	NA	SARL-COLLOREC_FRA739801-00101	SARL COLLOREC	Langolen	1 - 10	soil preparation services | crop services	Registered office	FALSE			The company SARL COLLOREC, which operates in the Crop services industry. It also operates in the Soil preparation services industries. It is based in Langolen, France.		Lieu Dit Pen Ar Hoat 	29510	Crop services, Soil preparation services	NA	NA	3	48.07528718366881	-3.98714130445943
france	agriculture_livestock	agricultural_production	NA	ETA-THOMAS-PERE-ET-FILS_FRA777151-00101	ETA THOMAS PERE ET FILS	Buleon	1 - 10	soil preparation services | crop services	Registered office	FALSE			The company ETA THOMAS PERE ET FILS, which operates in the Crop services industry. It also operates in the Soil preparation services industries. It is based in Buleon, France.		Kerordo 	56420	Crop services, Soil preparation services	NA	NA	3	47.83992640381358	-2.64157393630462
france	agriculture_livestock	agricultural_production	NA	ETA-MALGONNE_FRA782507-00101	ETA MALGONNE	Soudan	1 - 10	soil preparation services | crop services	Registered office	FALSE			The company ETA MALGONNE, which operates in the Crop services industry. It also operates in the Soil preparation services industries. It is based in Soudan, France.		Lieu Dit Chabossiere 	44110	Crop services, Soil preparation services	NA	NA	3	47.711669549999996	-1.3780245831893518
france	agriculture_livestock	agricultural_production	NA	SARL-BOIS-JOLY-SERVICES_FRA629193-00101	SARL BOIS JOLY SERVICES	St Pierre D Amilly		soil preparation services | crop services	Registered office	FALSE			The company SARL BOIS JOLY SERVICES, which operates in the Crop services industry. It also operates in the Soil preparation services industries. It is based in St Pierre D Amilly, France.		Bois Joly 	17700	Crop services, Soil preparation services	NA	NA	3	46.09799391120979	-0.7368535206522251
france	agriculture_livestock	agricultural_production	NA	SARL-CANTUEL-PERE-ET-FILS_FRA659917-00101	SARL CANTUEL PERE ET FILS	Prunet		soil preparation services | crop services	Registered office	FALSE			The company SARL CANTUEL PERE ET FILS, which operates in the Crop services industry. It also operates in the Soil preparation services industries. It is based in Prunet, France.		La Joyeuse 	15130	Crop services, Soil preparation services	NA	NA	3	44.89360914576918	2.4660403001853495
france	agriculture_livestock	agricultural_production	NA	CANTIN-PERE-ET-FILS_FRA741901-00101	CANTIN PERE ET FILS	Le Gue De Velluire	1 - 10	soil preparation services | crop services	Registered office	FALSE			The company CANTIN PERE ET FILS, which operates in the Crop services industry. It also operates in the Soil preparation services industries. It is based in Le Gue De Velluire, France.		Le Breau D'Eau 	85770	Crop services, Soil preparation services	NA	NA	3	46.37902485	-0.885217433531439
france	agriculture_livestock	agricultural_production	NA	MECANISATION-TRAVAUX-SERVICES_FRA710454-00101	MECANISATION TRAVAUX SERVICES	Laferte Sur Aube	1 - 10	soil preparation services | crop services	Registered office	FALSE			The company MECANISATION TRAVAUX SERVICES, which operates in the Crop services industry. It also operates in the Soil preparation services industries. It is based in Laferte Sur Aube, France.		Ferme De Varencey 	52120	Crop services, Soil preparation services	NA	NA	3	48.040033199999996	4.8841053925756395
france	agriculture_livestock	agricultural_production	NA	STE-MONGE_FRA631829-00101	STE MONGE	Escoubes	11 - 50	soil preparation services	Registered office	FALSE			The company STE MONGE, which operates in the Soil preparation services industry. It is based in Escoubes, France.		64160 Escoubes	NA	Soil preparation services	NA	NA	3	NA	NA
france	agriculture_livestock	agricultural_production	NA	EUROFINS-SCIENTIFIC_00000004455709-001	EUROFINS SCIENTIFIC	Nantes	51 - 100	analysis of agricultural products | environmental research | environmental analyses	Registered office – Subsidiary	FALSE	2006	Service Provider	The company EUROFINS SCIENTIFIC, is a Service Provider, founded in 2006, which operates in the Environmental research industry. It also operates in the environmental analyses, and analysis of agricultural products industries. It is based in Nantes, France.	http://www.eurofins.fr	Rue Pierre Adolphe Bobierre 	44323	Environmental research, environmental analyses, analysis of agricultural products	NA	NA	3	47.2635355	-1.5707958
france	agriculture_livestock	agricultural_production	NA	PLANETE-ENVIRONNEMENT_00000004704714-502178001	PLANÈTE ENVIRONNEMENT	Brignais	11 - 50	organic agricultural products | natural fertilizers | soil and environment insecticides | organic soil activator | gardening articles		FALSE		Manufacturer/ Producer	The company PLANÈTE ENVIRONNEMENT, is a Manufacturer/ Producer, which operates in the Natural fertilizers industry. It also operates in the soil and environment insecticides, organic agricultural products, Organic soil activator, and gardening articles industries. It is based in Brignais, France.	https://www.planete-environnement.fr/	2 Impasse du Château-Rouge, 	69530	Natural fertilizers, soil and environment insecticides, organic agricultural products, Organic soil activator, gardening articles	NA	NA	3	45.6676848	4.73105428255785
france	agriculture_livestock	agricultural_production	NA	AXIOMA_00000004652855-001	AXIOMA	Brive La Gaillarde	1 - 10	organic agricultural products | organic farming | organic farming equipment	Registered office – Parent company	FALSE	2013	Manufacturer/ Producer	The company AXIOMA, is a Manufacturer/ Producer, founded in 2013, which operates in the ORGANIC FARMING industry. It also operates in the organic agricultural products, and organic farming equipment industries. It is based in Brive La Gaillarde, France.	http://axioma-france.com/	22 Rue Louis Lépine 	19100	ORGANIC FARMING, organic agricultural products, organic farming equipment	NA	NA	3	45.155232018086835	1.5149647227114342
france	agriculture_livestock	agricultural_production	NA	MEXOTIQUE_00000005457434-804978001	MEXOTIQUE	Saint-Maurice	1 - 10	organic agricultural products | agriculture - import-export		FALSE		Manufacturer/ Producer	The company MEXOTIQUE, is a Manufacturer/ Producer, which operates in the Agriculture - import-export industry. It also operates in the organic agricultural products industries. It is based in Saint-Maurice, France.		1 Rue du Val d'Osne 	94410	Agriculture - import-export, organic agricultural products	NA	NA	3	48.81782343	2.446332643152174
france	agriculture_livestock	agricultural_production	NA	ARALIA_FRA724108-00101	ARALIA	Champagne	1 - 10	soil preparation services | crop services	Registered office	FALSE			The company ARALIA, which operates in the Crop services industry. It also operates in the Soil preparation services industries. It is based in Champagne, France.	https://www.aralia.fr/	7 Rue Des Oiseaux 	28410	Crop services, Soil preparation services	NA	NA	3	48.78657729642856	1.5164962832571982
france	agriculture_livestock	agricultural_production	NA	SARL-CEPTENTRIONAL_FRA611338-00101	SARL CEPTENTRION'AL	La Roche De Glun	1 - 10	soil preparation services | crop services	Registered office	FALSE			The company SARL CEPTENTRION'AL, which operates in the Crop services industry. It also operates in the Soil preparation services industries. It is based in La Roche De Glun, France.	http://www.ceptentrional.fr/	Des Marais 	26600	Crop services, Soil preparation services	NA	NA	3	45.08862069616483	4.845729896867227
france	agriculture_livestock	agricultural_production	NA	VINS-ET-PLAISIRS_FRA736666-00101	VINS ET PLAISIRS	Fressines	1 - 10	tobacco | tobacco and smokers items | import-export - food and agriculture	Registered office	FALSE			The company VINS ET PLAISIRS, which operates in the Tobacco and smokers items industry. It also operates in the Tobacco, and Import-export - food and agriculture industries. It is based in Fressines, France.	https://www.vinsetplaisirs.fr/	3 Rue Des Vignes 	79370	Tobacco and smokers items, Tobacco, Import-export - food and agriculture	NA	NA	3	46.2743094	-0.2254077978866697
france	agriculture_livestock	agricultural_production	NA	SARL-SUSANNE-PERE-ET-FILS_FRA659730-00101	SARL SUSANNE PERE ET FILS	Juvigny Sur Seulles	1 - 10	soil preparation services | crop services	Registered office	FALSE			The company SARL SUSANNE PERE ET FILS, which operates in the Crop services industry. It also operates in the Soil preparation services industries. It is based in Juvigny Sur Seulles, France.	https://www.eta-suzanne.com/	Ferme De La Bijude 	14250	Crop services, Soil preparation services	NA	NA	3	49.18387045000001	-0.6256493631411467
france	agriculture_livestock	agricultural_production	NA	SARL-SIXFRUITS_FRA596844-00101	SARL SIXFRUITS	Le Thor	1 - 10	tobacco | tobacco and smokers items | import-export - food and agriculture	Registered office	FALSE			The company SARL SIXFRUITS, which operates in the Tobacco and smokers items industry. It also operates in the Tobacco, and Import-export - food and agriculture industries. It is based in Le Thor, France.	https://sixfruits.business.site/	Saint Esteve 	84250	Tobacco and smokers items, Tobacco, Import-export - food and agriculture	NA	NA	3	43.9234402	4.995571258100274
france	agriculture_livestock	agricultural_production	NA	RODILLA-ANTOINE_FRA610693-00101	RODILLA ANTOINE	Perpignan		tobacco | tobacco and smokers items | import-export - food and agriculture	Registered office	FALSE			The company RODILLA ANTOINE, which operates in the Tobacco and smokers items industry. It also operates in the Tobacco, and Import-export - food and agriculture industries. It is based in Perpignan, France.	https://sarahrodilla.wixsite.com/courtier-perpignan/gallery	Internat St Charles 	66000	Tobacco and smokers items, Tobacco, Import-export - food and agriculture	NA	NA	3	42.69455319115444	2.8910629573152953
france	agriculture_livestock	agricultural_production	NA	BUREAU-JOURDAN_FRA609473-00101	BUREAU JOURDAN	Bordeaux	1 - 10	tobacco | tobacco and smokers items | import-export - food and agriculture	Registered office	FALSE			The company BUREAU JOURDAN, which operates in the Tobacco and smokers items industry. It also operates in the Tobacco, and Import-export - food and agriculture industries. It is based in Bordeaux, France.	https://www.bureau-jourdan.com/	176 Rue Lecocq 	33000	Tobacco and smokers items, Tobacco, Import-export - food and agriculture	NA	NA	3	44.83910495	-0.5814266226076892
france	agriculture_livestock	agricultural_production	NA	ITM-ALIMENTAIRE-SUD-OUEST_FRA617602-00101	ITM ALIMENTAIRE SUD OUEST	Paris	11 - 50	tobacco | tobacco and smokers items | import-export - food and agriculture	Registered office	FALSE			The company ITM ALIMENTAIRE SUD OUEST, which operates in the Tobacco and smokers items industry. It also operates in the Tobacco, and Import-export - food and agriculture industries. It is based in Paris, France.	https://www.intermarche.com/	24 Rue Auguste Chabrieres 	75015	Tobacco and smokers items, Tobacco, Import-export - food and agriculture	NA	NA	3	48.841430200000005	2.296164933019397
france	agriculture_livestock	agricultural_production	NA	LINA-FOODS_FRA605975-00101	LINA FOODS	Chevilly Larue	1 - 10	tobacco | tobacco and smokers items | import-export - food and agriculture	Registered office	FALSE			The company LINA FOODS, which operates in the Tobacco and smokers items industry. It also operates in the Tobacco, and Import-export - food and agriculture industries. It is based in Chevilly Larue, France.	http://www.linafoods.com/	5 Rue Du Jour Min Batiment V1m 	94550	Tobacco and smokers items, Tobacco, Import-export - food and agriculture	NA	NA	3	48.76915091764707	2.357192280605067
france	agriculture_livestock	agricultural_production	NA	DELICE-CREATION_FRA642621-00101	DELICE & CREATION	Antony	1 - 10	tobacco | tobacco and smokers items | import-export - food and agriculture	Registered office	FALSE			The company DELICE & CREATION, which operates in the Tobacco and smokers items industry. It also operates in the Tobacco, and Import-export - food and agriculture industries. It is based in Antony, France.	https://www.deliceetcreation.fr/	2 Place Du Gen De Gaulle 	92160	Tobacco and smokers items, Tobacco, Import-export - food and agriculture	NA	NA	3	48.750728	2.2987871647594864
france	agriculture_livestock	agricultural_production	NA	BAILLON-INTERCOR_FRA597760-00101	BAILLON INTERCOR	Paris	1 - 10	tobacco | tobacco and smokers items | import-export - food and agriculture	Registered office	FALSE			The company BAILLON INTERCOR, which operates in the Tobacco and smokers items industry. It also operates in the Tobacco, and Import-export - food and agriculture industries. It is based in Paris, France.	http://www.baillon-intercor.com	131 Rue Saint Denis 	75001	Tobacco and smokers items, Tobacco, Import-export - food and agriculture	NA	NA	3	48.86287179919036	2.341326760132629
france	agriculture_livestock	agricultural_production	NA	DYONISOS_FRA795777-00101	DYONISOS	Paris	1 - 10	tobacco | import-export - food and agriculture	Registered office	FALSE			The company DYONISOS, which operates in the Import-export - food and agriculture industry. It also operates in the Tobacco industries. It is based in Paris, France.	https://www.traiteurdionysos.fr/	56 Rue De La Sabliere 	75014	Import-export - food and agriculture, Tobacco	NA	NA	3	48.8295667	2.3239624642685364
france	agriculture_livestock	agricultural_production	NA	MONKEY-VAPE_00000005422528-759810001	MONKEY VAPE	Vertaizon	1 - 10	tobacco		FALSE		Retailer	The company MONKEY VAPE, is a Retailer, which operates in the Tobacco industry. It is based in Vertaizon, France.	https://monkey-vape.fr	39 avenue Jacques Duclos 	63910	Tobacco	NA	NA	3	45.7757321	3.293844462299771
france	agriculture_livestock	agricultural_production	NA	AGENCE-J-MAZOYER_FRA723446-00101	AGENCE J. MAZOYER	Limonest	1 - 10	tobacco | tobacco and smokers items | import-export - food and agriculture	Registered office	FALSE			The company AGENCE J. MAZOYER, which operates in the Tobacco and smokers items industry. It also operates in the Tobacco, and Import-export - food and agriculture industries. It is based in Limonest, France.	https://www.jmazoyer.com/	220 Route De La Glande La Josserie 	69760	Tobacco and smokers items, Tobacco, Import-export - food and agriculture	NA	NA	3	45.82667605	4.772769237248516
france	agriculture_livestock	agricultural_production	NA	GRAND-SUD-DIFFUSION_FRA782182-00101	GRAND SUD DIFFUSION	Portiragnes	1 - 10	tobacco | tobacco and smokers items | import-export - food and agriculture	Registered office	FALSE			The company GRAND SUD DIFFUSION, which operates in the Tobacco and smokers items industry. It also operates in the Tobacco, and Import-export - food and agriculture industries. It is based in Portiragnes, France.	https://goudronnagegrandsud.site-solocal.com/	7 Rue Charles Gounod 	34420	Tobacco and smokers items, Tobacco, Import-export - food and agriculture	NA	NA	3	43.30920815	3.320822313356695
france	agriculture_livestock	agricultural_production	NA	AMPLIAE_FRA615290-00101	AMPLIAE	Hendaye	1 - 10	tobacco | import-export - food and agriculture | tobacco and smokers items	Registered office	FALSE			The company AMPLIAE, which operates in the Import-export - food and agriculture industry. It also operates in the Tobacco and smokers items, and Tobacco industries. It is based in Hendaye, France.	http://www.ampliae.com/	14 Rue Burugoria 	64700	Import-export - food and agriculture, Tobacco and smokers items, Tobacco	NA	NA	3	43.345452449999996	-1.7151181530362305
france	agriculture_livestock	agricultural_production	NA	SARL-CATHALA_FRA645656-00101	SARL CATHALA	Narbonne	11 - 50	soil preparation services | crop services	Registered office	FALSE			The company SARL CATHALA, which operates in the Crop services industry. It also operates in the Soil preparation services industries. It is based in Narbonne, France.	https://www.remycathala.fr/	Domaine Les Pouzets 	11100	Crop services, Soil preparation services	NA	NA	3	43.17467621385134	3.00374942539848
france	agriculture_livestock	agricultural_production	NA	SELECTION-DES-GRANDS-CRUS_FRA801216-00101	SELECTION DES GRANDS CRUS	Nuits St Georges	1 - 10	tobacco | tobacco and smokers items | import-export - food and agriculture	Registered office	FALSE			The company SELECTION DES GRANDS CRUS, which operates in the Tobacco and smokers items industry. It also operates in the Tobacco, and Import-export - food and agriculture industries. It is based in Nuits St Georges, France.	https://www.vinsjeanbernard.fr/	1 Route De Dijon 	21700	Tobacco and smokers items, Tobacco, Import-export - food and agriculture	NA	NA	3	47.106055749999996	4.970559504957986
france	agriculture_livestock	agricultural_production	NA	JUSTIN_FRA711980-00101	JUSTIN	Sorcy Bauthemont	1 - 10	soil preparation services | crop services	Registered office	FALSE			The company JUSTIN, which operates in the Crop services industry. It also operates in the Soil preparation services industries. It is based in Sorcy Bauthemont, France.	https://www.sarl-justin.fr/	08270 Sorcy Bauthemont	NA	Crop services, Soil preparation services	NA	NA	3	NA	NA
france	agriculture_livestock	agricultural_production	NA	SARL-LATITUDE_FRA714411-00101	SARL LATITUDE	Venon	1 - 10	soil preparation services | crop services	Registered office	FALSE			The company SARL LATITUDE, which operates in the Crop services industry. It also operates in the Soil preparation services industries. It is based in Venon, France.	https://www.latitudegps.com/	9 Rue Des Drapiers 	27110	Crop services, Soil preparation services	NA	NA	3	49.14273965	0.9417229095334025
france	agriculture_livestock	agricultural_production	NA	ROMUALD-FOURNITURES-PRESTATIONS-VITI_FRA607867-00101	ROMUALD FOURNITURES PRESTATIONS VITI	Cantenac	1 - 10	soil preparation services | crop services	Registered office	FALSE			The company ROMUALD FOURNITURES PRESTATIONS VITI, which operates in the Crop services industry. It also operates in the Soil preparation services industries. It is based in Cantenac, France.	http://www.rfp-viti.com	40 Route Du Port D'Issan 	33460	Crop services, Soil preparation services	NA	NA	3	45.0483888	-0.6880416557578917
france	agriculture_livestock	agricultural_production	NA	DESCHANEL-FRERES_FRA739383-00101	DESCHANEL FRERES	Althen Des Paluds	1 - 10	tobacco | import-export - food and agriculture | tobacco and smokers items	Registered office	FALSE			The company DESCHANEL FRERES, which operates in the Import-export - food and agriculture industry. It also operates in the Tobacco and smokers items, and Tobacco industries. It is based in Althen Des Paluds, France.		380 Route De La Roque 	84210	Import-export - food and agriculture, Tobacco and smokers items, Tobacco	NA	NA	3	43.989639800000006	5.087140702693302
france	agriculture_livestock	agricultural_production	NA	HUGUET-PERE-ET-FILS_FRA727476-00101	HUGUET PERE ET FILS	Mornas	1 - 10	soil preparation services | crop services	Registered office	FALSE			The company HUGUET PERE ET FILS, which operates in the Crop services industry. It also operates in the Soil preparation services industries. It is based in Mornas, France.	https://www.huguet-forages-mornas.fr/	La Richarde 	84550	Crop services, Soil preparation services	NA	NA	3	44.20396269	4.729003146029086
france	agriculture_livestock	agricultural_production	NA	LES-GASTRONAUTES_FRA606987-00101	LES GASTRONAUTES	Toulouse	1 - 10	tobacco | tobacco and smokers items | import-export - food and agriculture	Registered office	FALSE			The company LES GASTRONAUTES, which operates in the Tobacco and smokers items industry. It also operates in the Tobacco, and Import-export - food and agriculture industries. It is based in Toulouse, France.	https://www.les-gastronautes.fr/	37 Route De Bayonne 	31300	Tobacco and smokers items, Tobacco, Import-export - food and agriculture	NA	NA	3	43.599641178454284	1.4158894176819101
