country	group	sector	subsector	id	company_name	company_city	company_headcount	supplier_of	site_status	verified_by_europages	year_established	main_activity	information	websites	address	postcode	keywords	products	products_language	chunk	lat	long
austria	agriculture_livestock	agriculture_import_export	NA	MODLINGER-TEELADEN_00000005230979-001	MÖDLINGER TEELADEN	Mödling		import-export - food and agriculture | coffee and tea | tea | condiments, extracts and spices | cocoa and chocolate		FALSE		Distributor	The company MÖDLINGER TEELADEN, is a Distributor, which operates in the Coffee and tea industry. It also operates in the Tea, Condiments, extracts and spices, Cocoa and chocolate, and Import-export - food and agriculture industries. It is based in Mödling, Austria.	http://www.teeladen.at	Herzoggasse 4 , Fußgängerzone 	2340	Coffee and tea, Tea, Condiments, extracts and spices, Cocoa and chocolate, Import-export - food and agriculture	NA	NA	5	48.08297124460664	16.290384503966433
austria	agriculture_livestock	agriculture_import_export	NA	PETER-UNGER_00000005214103-001	PETER UNGER	Bad Vöslau		food - import-export | import-export - food and agriculture | stationery | fabrics | furnishing fabrics		FALSE		Wholesaler	The company PETER UNGER, is a Wholesaler, which operates in the Import-export - food and agriculture industry. It also operates in the Food - import-export, Stationery, Fabrics, and Furnishing fabrics industries. It is based in Bad Vöslau, Austria.	http://www.stoffgeschaeft.com	Hanuschgasse 1 	2540	Import-export - food and agriculture, Food - import-export, Stationery, Fabrics, Furnishing fabrics	NA	NA	5	47.96443748144859	16.210760860824568
austria	agriculture_livestock	agriculture_import_export	NA	MELNI-IMPORTEXPORT-HANDELSGESMBH_00000005226857-001	MELNI IMPORT-EXPORT HANDELSGESMBH	Wien		food - import-export | import-export - food and agriculture | frozen and deep-frozen foods | ores, ferrous and non-ferrous | stationery		FALSE		Service Provider	The company MELNI IMPORT-EXPORT HANDELSGESMBH, is a Service Provider, which operates in the Frozen and deep-frozen foods industry. It also operates in the Import-export - food and agriculture, Food - import-export, Ores, ferrous and non-ferrous, and Stationery industries. It is based in Wien, Austria.		Mariahilfer Strasse 1b/3/6 	1060	Frozen and deep-frozen foods, Import-export - food and agriculture, Food - import-export, Ores, ferrous and non-ferrous, Stationery	NA	NA	5	48.19526444107596	16.350668191794377
austria	agriculture_livestock	agriculture_import_export	NA	PUREWAL-KG_00000005209105-001	PUREWAL KG	Wien		food - import-export | import-export - food and agriculture | shellfish and crustaceans | fish | hotels, bars, cafés and restaurants - machinery and equipment		FALSE		Distributor	The company PUREWAL KG, is a Distributor, which operates in the Shellfish and crustaceans industry. It also operates in the Fish, Import-export - food and agriculture, Food - import-export, and Hotels, bars, cafés and restaurants - machinery and equipment industries. It is based in Wien, Austria.	https://purewal-vienna.business.site/?utm_source=gmb&utm_medium=referral	Stumpergasse 62 	1060	Shellfish and crustaceans, Fish, Import-export - food and agriculture, Food - import-export, Hotels, bars, cafés and restaurants - machinery and equipment	NA	NA	5	48.19526444107596	16.350668191794377
austria	agriculture_livestock	agriculture_import_export	NA	PROMTECH-HANDELSGESMBH_00000005219058-001	PROMTECH HANDELSGES.M.B.H.	Wien		import-export - food and agriculture | fuels, solid | ores, ferrous and non-ferrous | import-export - mechanical engineering | stationery		FALSE		Service Provider	The company PROMTECH HANDELSGES.M.B.H., is a Service Provider, which operates in the Import-export - food and agriculture industry. It also operates in the Fuels, solid, Ores, ferrous and non-ferrous, Import-export - mechanical engineering, and Stationery industries. It is based in Wien, Austria.		Riemergasse 14 	1010	Import-export - food and agriculture, Fuels, solid, Ores, ferrous and non-ferrous, Import-export - mechanical engineering, Stationery	NA	NA	5	48.20872498277551	16.370690146549688
austria	agriculture_livestock	agriculture_import_export	NA	DER-KERN-FUR-KENNER-EU_00000005222893-001	DER KERN FÜR KENNER E.U.	Wien		food - import-export | import-export - food and agriculture | dried fruits | oils and fats, edible		FALSE		Manufacturer/ Producer	The company DER KERN FÜR KENNER E.U., is a Manufacturer/ Producer, which operates in the Dried fruits industry. It also operates in the Oils and fats, edible, Import-export - food and agriculture, and Food - import-export industries. It is based in Wien, Austria.	http://www.der-kern.at	Neubaugasse 28 	1070	Dried fruits, Oils and fats, edible, Import-export - food and agriculture, Food - import-export	NA	NA	5	48.2026716577154	16.34719140190651
austria	agriculture_livestock	agriculture_import_export	NA	ANTON-VOGL_00000005230123-001	ANTON VOGL	Neumarkt Am Wallersee		import-export - food and agriculture | ores, ferrous and non-ferrous | import-export - mechanical engineering | stationery | clothes, men's		FALSE		Service Provider	The company ANTON VOGL, is a Service Provider, which operates in the Import-export - food and agriculture industry. It also operates in the Ores, ferrous and non-ferrous, Import-export - mechanical engineering, Stationery, and Clothes, men's industries. It is based in Neumarkt Am Wallersee, Austria.		Neufahrn 11 	5202	Import-export - food and agriculture, Ores, ferrous and non-ferrous, Import-export - mechanical engineering, Stationery, Clothes, men's	NA	NA	5	47.940397043118416	13.227669273768546
austria	agriculture_livestock	agriculture_import_export	NA	SCHWARZ-TRIPPOLD-CO-GESELLSCHAFT-MBH_00000005188677-001	SCHWARZ, TRIPPOLD & CO GESELLSCHAFT M.B.H.	Wien		import-export - food and agriculture | fuels, solid | ores, ferrous and non-ferrous | import-export - mechanical engineering | stationery		FALSE		Service Provider	The company SCHWARZ, TRIPPOLD & CO GESELLSCHAFT M.B.H., is a Service Provider, which operates in the Import-export - food and agriculture industry. It also operates in the Fuels, solid, Ores, ferrous and non-ferrous, Import-export - mechanical engineering, and Stationery industries. It is based in Wien, Austria.		Seitenhafenstrasse 15/3 	1020	Import-export - food and agriculture, Fuels, solid, Ores, ferrous and non-ferrous, Import-export - mechanical engineering, Stationery	NA	NA	5	48.214126167077815	16.39684253700805
austria	agriculture_livestock	agriculture_import_export	NA	FENDT-GMBH-CO-KG_00000005186112-001	FENDT GMBH & CO. KG	St. Pölten		food - import-export | import-export - food and agriculture | shellfish and crustaceans | fish		FALSE		Service Provider	The company FENDT GMBH & CO. KG, is a Service Provider, which operates in the Shellfish and crustaceans industry. It also operates in the Fish, Import-export - food and agriculture, and Food - import-export industries. It is based in St. Pölten, Austria.	http://www.j-fendt.at	Mariazeller Strasse 8 	3100	Shellfish and crustaceans, Fish, Import-export - food and agriculture, Food - import-export	NA	NA	5	48.1953214	15.620691765202107
austria	agriculture_livestock	agriculture_import_export	NA	MELNI-IMPORTEXPORT-HANDELSGESMBH_00000005226857-001	MELNI IMPORT-EXPORT HANDELSGESMBH	Wien		food - import-export | import-export - food and agriculture | frozen and deep-frozen foods | ores, ferrous and non-ferrous | stationery		FALSE		Service Provider	The company MELNI IMPORT-EXPORT HANDELSGESMBH, is a Service Provider, which operates in the Frozen and deep-frozen foods industry. It also operates in the Import-export - food and agriculture, Food - import-export, Ores, ferrous and non-ferrous, and Stationery industries. It is based in Wien, Austria.		Mariahilfer Strasse 1b/3/6 	1060	Frozen and deep-frozen foods, Import-export - food and agriculture, Food - import-export, Ores, ferrous and non-ferrous, Stationery	NA	NA	5	48.19526444107596	16.350668191794377
austria	agriculture_livestock	agriculture_import_export	NA	PUREWAL-KG_00000005209105-001	PUREWAL KG	Wien		food - import-export | import-export - food and agriculture | shellfish and crustaceans | fish | hotels, bars, cafés and restaurants - machinery and equipment		FALSE		Distributor	The company PUREWAL KG, is a Distributor, which operates in the Shellfish and crustaceans industry. It also operates in the Fish, Import-export - food and agriculture, Food - import-export, and Hotels, bars, cafés and restaurants - machinery and equipment industries. It is based in Wien, Austria.	https://purewal-vienna.business.site/?utm_source=gmb&utm_medium=referral	Stumpergasse 62 	1060	Shellfish and crustaceans, Fish, Import-export - food and agriculture, Food - import-export, Hotels, bars, cafés and restaurants - machinery and equipment	NA	NA	5	48.19526444107596	16.350668191794377
austria	agriculture_livestock	agriculture_import_export	NA	DEL-FABRO-GESELLSCHAFT-MBH_AUT005069-00101	DEL FABRO GESELLSCHAFT M.B.H.	Wien	11 - 50	beverages - import-export | import-export - food and agriculture | beer	Registered office	FALSE	1963	Wholesaler	The company DEL FABRO GESELLSCHAFT M.B.H., is a Wholesaler, founded in 1963, which operates in the Beer industry. It also operates in the Import-export - food and agriculture, and Beverages - import-export industries. It is based in Wien, Austria.	http://www.delfabro.at	Johannagasse 34 	1050	Beer, Import-export - food and agriculture, Beverages - import-export	NA	NA	5	48.18807345	16.35338607721009
austria	agriculture_livestock	agriculture_import_export	NA	CARPE-DIEM-GMBH-COKG_AUT037702-00101	CARPE DIEM GMBH & CO.KG	Fuschl Am See	11 - 50	beverages - import-export | import-export - food and agriculture | drinks, soft	Registered office	FALSE	2000	Manufacturer/ Producer	The company CARPE DIEM GMBH & CO.KG, is a Manufacturer/ Producer, founded in 2000, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export, and Drinks, soft industries. It is based in Fuschl Am See, Austria.	http://www.carpediem.com	Am Brunnen 1 	5330	Import-export - food and agriculture, Beverages - import-export, Drinks, soft	NA	NA	5	47.794851821174	13.301206595923542
austria	agriculture_livestock	agriculture_import_export	NA	FRIEDRICH-GLATZ-HANDELSGMBH-CO-KG_AUT038242-00101	FRIEDRICH GLATZ HANDELS-GMBH & CO KG	Wien	11 - 50	food - import-export | import-export - food and agriculture | agriculture and forestry - machinery and equipment	Registered office	FALSE	1962	Wholesaler	The company FRIEDRICH GLATZ HANDELS-GMBH & CO KG, is a Wholesaler, founded in 1962, which operates in the Import-export - food and agriculture industry. It also operates in the Agriculture and forestry - machinery and equipment, and Food - import-export industries. It is based in Wien, Austria.	https://glatz.co.at/	Johannesgasse 23 	1010	Import-export - food and agriculture, Agriculture and forestry - machinery and equipment, Food - import-export	NA	NA	5	48.20872498277551	16.370690146549688
austria	agriculture_livestock	agriculture_import_export	NA	STAMAG-STADLAUER-MALZFABRIK-GESELLSCHAFT-MBH_AUT034566-00101	STAMAG STADLAUER MALZFABRIK GESELLSCHAFT M.B.H.	Wien	101 - 200	food - import-export | import-export - food and agriculture | cereals and grains	Registered office	FALSE	1884	Manufacturer/ Producer	The company STAMAG STADLAUER MALZFABRIK GESELLSCHAFT M.B.H., is a Manufacturer/ Producer, founded in 1884, which operates in the Import-export - food and agriculture industry. It also operates in the Cereals and grains, and Food - import-export industries. It is based in Wien, Austria.	http://www.stamag.at	Smolagasse 1 	1220	Import-export - food and agriculture, Cereals and grains, Food - import-export	NA	NA	5	48.23050266712495	16.47994748602962
austria	agriculture_livestock	agriculture_import_export	NA	GIORDANO-CATERING_00000004602664-416343001	GIORDANO CATERING	Wien	> 500	import-export - food and agriculture | catering | wedding wear		FALSE		Agent/ Representative	The company GIORDANO CATERING, is a Agent/ Representative, which operates in the Import-export - food and agriculture industry. It also operates in the catering, and wedding wear industries. It is based in Wien, Austria.		hamburgerstrabe48 	1030	Import-export - food and agriculture, catering, wedding wear	NA	NA	5	48.19878204956636	16.393235080697718
austria	agriculture_livestock	agriculture_import_export	NA	MICHAEL-ZUGNER_00000005188277-001	MICHAEL ZÜGNER	Wien		import-export - agents | food - import-export | import-export - food and agriculture		FALSE		Service Provider	The company MICHAEL ZÜGNER, is a Service Provider, which operates in the Import-export - food and agriculture industry. It also operates in the Food - import-export, and Import-export - agents industries. It is based in Wien, Austria.	http://www.feinspitz.com	Himmelpfortgasse 20 	1010	Import-export - food and agriculture, Food - import-export, Import-export - agents	NA	NA	5	48.20872498277551	16.370690146549688
austria	agriculture_livestock	agriculture_import_export	NA	HEIGRA-GMBH_00000005434773-773591001	HEIGRA GMBH	Haid	1 - 10	import-export - food and agriculture		FALSE		Manufacturer/ Producer	The company HEIGRA GMBH, is a Manufacturer/ Producer, which operates in the Import-export - food and agriculture industry. It is based in Haid, Austria.	https://heigra.com	Ikea-Platz 4 	4053	Import-export - food and agriculture	NA	NA	5	48.20051075212138	14.255369248956294
austria	agriculture_livestock	agriculture_import_export	NA	PURATOS-AUSTRIA-GMBH_AUT007931-00101	PURATOS AUSTRIA GMBH	Wels	51 - 100	import-export - food and agriculture | food and beverage additives	Registered office – Subsidiary	FALSE	1962	Manufacturer/ Producer	The company PURATOS AUSTRIA GMBH, is a Manufacturer/ Producer, founded in 1962, which operates in the Import-export - food and agriculture industry. It also operates in the Food and beverage additives industries. It is based in Wels, Austria.	http://www.diamant.at	Maria-Theresia-Strase 41 	4600	Import-export - food and agriculture, Food and beverage additives	NA	NA	5	48.163613334225126	14.023826859545382
austria	agriculture_livestock	agriculture_import_export	NA	BRAMBURI-VERTRIEBSGESMBH_AUT006441-50965001	BRAMBURI VERTRIEBSGES.M.B.H.	Schweiggers	11 - 50	import-export - food and agriculture | vegetables | tinned onions	Registered office	FALSE	1993	Wholesaler	The company BRAMBURI VERTRIEBSGES.M.B.H., is a Wholesaler, founded in 1993, which operates in the Import-export - food and agriculture industry. It also operates in the vegetables, and tinned onions industries. It is based in Schweiggers, Austria.	http://www.bramburi.at/page.asp/-/6.htm	Bramburi Vertriebsges.m.b.h. 	3931	Import-export - food and agriculture, vegetables, tinned onions	NA	NA	5	48.66512819820117	15.064189344000388
austria	agriculture_livestock	agriculture_import_export	NA	MORANDELL-INTERNATIONAL-GMBH_00000005201954-001	MORANDELL INTERNATIONAL GMBH	Imst		import-export - food and agriculture | liquors and spirits | champagne and sparkling wines		FALSE		Manufacturer/ Producer	The company MORANDELL INTERNATIONAL GMBH, is a Manufacturer/ Producer, which operates in the Liquors and spirits industry. It also operates in the Champagne and sparkling wines, and Import-export - food and agriculture industries. It is based in Imst, Austria.	http://www.morandell.com	Industriezone 50 	6460	Liquors and spirits, Champagne and sparkling wines, Import-export - food and agriculture	NA	NA	5	47.236811772994436	10.737363136108662
austria	agriculture_livestock	agriculture_import_export	NA	VINOTHEK-ZAWADIL_00000005202654-001	VINOTHEK ZAWADIL	Wien		import-export - food and agriculture | liquors and spirits | champagne and sparkling wines		FALSE		Service Provider	The company VINOTHEK ZAWADIL, is a Service Provider, which operates in the Liquors and spirits industry. It also operates in the Champagne and sparkling wines, and Import-export - food and agriculture industries. It is based in Wien, Austria.	http://www.zawadil.at/	Freudenau 255 	1020	Liquors and spirits, Champagne and sparkling wines, Import-export - food and agriculture	NA	NA	5	48.214126167077815	16.39684253700805
austria	agriculture_livestock	agriculture_import_export	NA	1001IMPORT_00000005229648-001	1001IMPORT	Aldrans		import-export - food and agriculture | wood, undressed | wood - sawn and treated | stationery | clothes, women's		FALSE		Manufacturer/ Producer	The company 1001IMPORT, is a Manufacturer/ Producer, which operates in the Import-export - food and agriculture industry. It also operates in the Wood, undressed, Wood - sawn and treated, Stationery, and Clothes, women's industries. It is based in Aldrans, Austria.		Pfarrtal 11 	6071	Import-export - food and agriculture, Wood, undressed, Wood - sawn and treated, Stationery, Clothes, women's	NA	NA	5	47.24871636183634	11.447089677592595
austria	agriculture_livestock	agriculture_import_export	NA	MPA-MARKETING-PRACTICE-AFFAIRS-GMBHLTD_00000005209353-001	MPA MARKETING PRACTICE AFFAIRS GMBH/LTD.	Bregenz		food - import-export | import-export - food and agriculture | fruit | frozen and deep-frozen foods | stationery		FALSE		Service Provider	The company MPA MARKETING PRACTICE AFFAIRS GMBH/LTD., is a Service Provider, which operates in the Fruit industry. It also operates in the Frozen and deep-frozen foods, Import-export - food and agriculture, Food - import-export, and Stationery industries. It is based in Bregenz, Austria.		Amtstorstrasse 6 	6900	Fruit, Frozen and deep-frozen foods, Import-export - food and agriculture, Food - import-export, Stationery	NA	NA	5	47.50022074741193	9.738038786253856
austria	agriculture_livestock	agriculture_import_export	NA	STEIRERKRAFT-NATURPRODUKTE-GMBH_AUT039158-00101	STEIRERKRAFT NATURPRODUKTE GMBH	St. Ruprecht An Der Raab	11 - 50	food - import-export | import-export - food and agriculture	Registered office	FALSE	1995	Manufacturer/ Producer	The company STEIRERKRAFT NATURPRODUKTE GMBH, is a Manufacturer/ Producer, founded in 1995, which operates in the Import-export - food and agriculture industry. It also operates in the Food - import-export industries. It is based in St. Ruprecht An Der Raab, Austria.	https://www.estyria.com/	Wollsdorf 75/Unterfladnitz 	8181	Import-export - food and agriculture, Food - import-export	NA	NA	5	47.16087928709496	15.662608118528736
austria	agriculture_livestock	agriculture_import_export	NA	KASTNER-OHLER-BETEILIGUNGS-AKTIENGESELLSCHAFT_AUT035554-00101	KASTNER & ÖHLER BETEILIGUNGS - AKTIENGESELLSCHAFT	Graz	> 500	food - import-export | import-export - food and agriculture	Registered office	FALSE	1988	Wholesaler	The company KASTNER & ÖHLER BETEILIGUNGS - AKTIENGESELLSCHAFT, is a Wholesaler, founded in 1988, which operates in the Import-export - food and agriculture industry. It also operates in the Food - import-export industries. It is based in Graz, Austria.	http://www.kastner-oehler.at	Sackstr. 7 - 13 	8010	Import-export - food and agriculture, Food - import-export	NA	NA	5	47.07242676476627	15.454184623946762
austria	agriculture_livestock	agriculture_import_export	NA	LUDWIG-TACHEZY-ZUR-HYGIEA-GESELLSCHAFT-MBH_AUT033486-00101	LUDWIG TACHEZY ZUR HYGIEA GESELLSCHAFT M.B.H.	Innsbruck	51 - 100	food - import-export | import-export - food and agriculture	Registered office	FALSE	1905	Wholesaler	The company LUDWIG TACHEZY ZUR HYGIEA GESELLSCHAFT M.B.H., is a Wholesaler, founded in 1905, which operates in the Import-export - food and agriculture industry. It also operates in the Food - import-export industries. It is based in Innsbruck, Austria.	https://www.tachezy.at/	Museumstrase 22 	6020	Import-export - food and agriculture, Food - import-export	NA	NA	5	47.26730378343976	11.395494807887482
austria	agriculture_livestock	agriculture_import_export	NA	WOLFGANG-DEMARLE_00000005224924-001	WOLFGANG DEMARLE	Graz		import-export - food and agriculture | liquors and spirits		FALSE		Distributor	The company WOLFGANG DEMARLE, is a Distributor, which operates in the Liquors and spirits industry. It also operates in the Import-export - food and agriculture industries. It is based in Graz, Austria.		Kastellfeldgasse 45 27 	8010	Liquors and spirits, Import-export - food and agriculture	NA	NA	5	47.07242676476627	15.454184623946762
austria	agriculture_livestock	agriculture_import_export	NA	VTS-GMBH-KUNSTSTOFFE-VERTRIEBS-UND-TECHNOSERVICE_00000005219189-001	VTS GMBH KUNSTSTOFFE VERTRIEBS- UND TECHNO-SERVICE	Wien		import-export - food and agriculture | pets		FALSE		Wholesaler	The company VTS GMBH KUNSTSTOFFE VERTRIEBS- UND TECHNO-SERVICE, is a Wholesaler, which operates in the Pets industry. It also operates in the Import-export - food and agriculture industries. It is based in Wien, Austria.	http://www.vts-kunststoffe.eu	Fanny-Mintz-Gasse 1 	1020	Pets, Import-export - food and agriculture	NA	NA	5	48.214126167077815	16.39684253700805
austria	agriculture_livestock	agriculture_import_export	NA	WEIN-CO-HANDELSGESMBH_AUT034279-00101	WEIN & CO HANDELSGES.M.B.H.	Wien	101 - 200	beverages - import-export | import-export - food and agriculture	Registered office	FALSE	1977	Wholesaler	The company WEIN & CO HANDELSGES.M.B.H., is a Wholesaler, founded in 1977, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Wien, Austria.	http://www.weintechnologie.com	Maculangasse 6 	1229	Import-export - food and agriculture, Beverages - import-export	NA	NA	5	48.240953825	16.440963098227
austria	agriculture_livestock	agriculture_import_export	NA	NOTRAX-MATTEN-HANDELSVERTRETUNG-UWE-RUDNICK-VERTRIEB-FUR-OSTEREICH_00000005223325-001	NOTRAX MATTEN HANDELSVERTRETUNG UWE RUDNICK, VERTRIEB FÜR ÖSTEREICH	Gratkorn		import-export - food and agriculture | pets		FALSE		Wholesaler	The company NOTRAX MATTEN HANDELSVERTRETUNG UWE RUDNICK, VERTRIEB FÜR ÖSTEREICH, is a Wholesaler, which operates in the Pets industry. It also operates in the Import-export - food and agriculture industries. It is based in Gratkorn, Austria.	http://www.guggi-competence.at	Siebenbergstr. 18 	8101	Pets, Import-export - food and agriculture	NA	NA	5	47.13644743932478	15.350021888985452
austria	agriculture_livestock	agriculture_import_export	NA	WINKLER-MARKT-GESELLSCHAFT-MBH-CO-KG_AUT021039-00101	WINKLER MARKT GESELLSCHAFT M.B.H. & CO KG	Linz-Steg	51 - 100	food - import-export | import-export - food and agriculture	Registered office	FALSE	1963	Distributor	The company WINKLER MARKT GESELLSCHAFT M.B.H. & CO KG, is a Distributor, founded in 1963, which operates in the Import-export - food and agriculture industry. It also operates in the Food - import-export industries. It is based in Linz-Steg, Austria.	http://www.winklermarkt.at	Altenberger Str. 40 	4045	Import-export - food and agriculture, Food - import-export	NA	NA	5	NA	NA
austria	agriculture_livestock	agriculture_import_export	NA	C-C-ABHOLGROSSMARKTE-GESELLSCHAFT-MBH_AUT033666-00101	C & C ABHOLGROSSMÄRKTE GESELLSCHAFT M.B.H.	Bergheim	> 500	food - import-export | import-export - food and agriculture	Registered office	FALSE	1970	Wholesaler	The company C & C ABHOLGROSSMÄRKTE GESELLSCHAFT M.B.H., is a Wholesaler, founded in 1970, which operates in the Import-export - food and agriculture industry. It also operates in the Food - import-export industries. It is based in Bergheim, Austria.	http://www.agm.at	Handelszentrum 5 	5101	Import-export - food and agriculture, Food - import-export	NA	NA	5	47.84305473263443	13.031686031468336
