country	group	sector	subsector	id	company_name	company_city	company_headcount	supplier_of	site_status	verified_by_europages	year_established	main_activity	information	websites	address	postcode	keywords	products	products_language	chunk	lat	long
france	agriculture_livestock	animals_livestock	NA	THIMSO-FRANCE_00000005333145-630818001	THIMSO FRANCE	Launaguet	1 - 10	calves and cattle, slaughter	Registered office	FALSE	2018	Wholesaler	The company THIMSO FRANCE, is a Wholesaler, founded in 2018, which operates in the Calves and cattle, slaughter industry. It is based in Launaguet, France.	https://www.thimsoagrofood.com	13 Avenue des frères Luimère 	31140	Calves and cattle, slaughter	Fruit et légume ESPAGNE MAROC OIGNON | Riz Origin pakistan | THIMSO FRANCE	france	19	43.6906691	1.4147891027937933
france	agriculture_livestock	animals_livestock	NA	SCEA-LES-POISSONS-DU-SOLEIL_FRA316707-00101	SCEA LES POISSONS DU SOLEIL	Balaruc Les Bains	11 - 50	aquaculture and pisciculture | fish	Registered office	FALSE	1978		The company SCEA LES POISSONS DU SOLEIL, founded in 1978, which operates in the Fish industry. It also operates in the Aquaculture and pisciculture industries. It is based in Balaruc Les Bains, France.	https://www.groupeaqualande.com/	Avenue De La Gare 	34540	Fish, Aquaculture and pisciculture	NA	NA	19	43.455058699999995	3.6901040672648815
france	agriculture_livestock	animals_livestock	NA	REGALS-DU-TOUQUET_FRA312239-00101	REGALS DU TOUQUET	Le Touquet Paris Plage	11 - 50	fish, salt-water | fish		FALSE	1986		The company REGALS DU TOUQUET, founded in 1986, which operates in the Fish industry. It also operates in the Fish, salt-water industries. It is based in Le Touquet Paris Plage, France.	http://www.soupesmarines.com	Avenue Georges Besse 	62520	Fish, Fish, salt-water	NA	NA	19	50.51158825	1.6017882797492136
france	agriculture_livestock	animals_livestock	NA	DISTRIBUTION-ET-FABRICATION-POUR-ARTICLES-CANINS-DIFAC_FRA056051-00101	DISTRIBUTION ET FABRICATION POUR ARTICLES CANINS (DIFAC)	Rémeling	11 - 50	dogs and cats - articles for | pet supplies		FALSE	1980		The company DISTRIBUTION ET FABRICATION POUR ARTICLES CANINS (DIFAC), founded in 1980, which operates in the Pet supplies industry. It also operates in the Dogs and cats - articles for industries. It is based in Rémeling, France.	http://www.difac.fr	11 Rue De Thionville 	57480	Pet supplies, Dogs and cats - articles for	NA	NA	19	49.415688599999996	6.415939805884024
france	agriculture_livestock	animals_livestock	NA	PRODEVA_FRA094038-00101	PRODEVA	Vatry	11 - 50	fodder and straw | feeds for animal farming		FALSE	1972		The company PRODEVA, founded in 1972, which operates in the Feeds for animal farming industry. It also operates in the Fodder and straw industries. It is based in Vatry, France.	http://prodeva-sa.edan.io/	Chemin De Vaubonnet 	51320	Feeds for animal farming, Fodder and straw	NA	NA	19	48.716808	4.251129304322708
france	agriculture_livestock	animals_livestock	NA	ANGIE-OLLIVE-ELEVAGE-DU-FANTASY-GAME_00000005416605-753841001	"ANGIE OLLIVE ""ELEVAGE DU FANTASY GAME"""	Toulouse	1 - 10	dogs and cats - articles for		FALSE		Service Provider	"The company ANGIE OLLIVE ""ELEVAGE DU FANTASY GAME"", is a Service Provider, which operates in the Dogs and cats - articles for industry. It is based in Toulouse, France."		5 Rue de Gaillac 	31500	Dogs and cats - articles for	NA	NA	19	43.608653398204346	1.4681404231517485
france	agriculture_livestock	animals_livestock	NA	GPT-DEFENSE-CONTRE-MALADIES-ANIMAUX_FRA627532-00101	GPT DEFENSE CONTRE MALADIES ANIMAUX	Chateauroux	11 - 50	veterinary services | livestock - services	Registered office	FALSE			The company GPT DEFENSE CONTRE MALADIES ANIMAUX, which operates in the Livestock - services industry. It also operates in the Veterinary services industries. It is based in Chateauroux, France.	http://www.gdma36.fr	4 Rue Mallet Stevens 	36000	Livestock - services, Veterinary services	NA	NA	19	46.802290850000006	1.6919141772885535
france	agriculture_livestock	animals_livestock	NA	LES-CHALUTIERS-BOULONNAIS_FRA306238-00101	LES CHALUTIERS BOULONNAIS	Boulogne Sur Mer	11 - 50	fish, salt-water | fish | fish - import-export		FALSE	1960		The company LES CHALUTIERS BOULONNAIS, founded in 1960, which operates in the Fish industry. It also operates in the Fish, salt-water, and Fish - import-export industries. It is based in Boulogne Sur Mer, France.	http://chalutiers-boulonnais.fr/	33 Boulevard De Chatillon 	62200	Fish, Fish, salt-water, Fish - import-export	NA	NA	19	50.601717004644854	1.5844771918640979
france	agriculture_livestock	animals_livestock	NA	GESTEL_FRA302134-00101	GESTEL	Meyzieu	11 - 50	cattle, dairy | cattle	Registered office	FALSE		Service Provider	The company GESTEL, is a Service Provider, which operates in the Cattle industry. It also operates in the Cattle, dairy industries. It is based in Meyzieu, France.	http://www.gestel-sa.com	4 Place Andre Marie Burignat 	69330	Cattle, Cattle, dairy	NA	NA	19	45.77310595	5.024962369103585
france	agriculture_livestock	animals_livestock	NA	SICA-SA-ALICOOP_FRA070899-00101	SICA SA ALICOOP	Pamproux	51 - 100	grains, livestock and poultry | feeds for animal farming		FALSE	1988	Manufacturer/ Producer	The company SICA SA ALICOOP, is a Manufacturer/ Producer, founded in 1988, which operates in the Feeds for animal farming industry. It also operates in the Grains, livestock and poultry industries. It is based in Pamproux, France.	https://alicoop.coop/accueil/	Le Becquet 	79800	Feeds for animal farming, Grains, livestock and poultry	NA	NA	19	46.37623835	-0.08699799991298154
