country	group	sector	subsector	id	company_name	company_city	company_headcount	supplier_of	site_status	verified_by_europages	year_established	main_activity	information	websites	address	postcode	keywords	products	products_language	chunk	lat	long
germany	agriculture_livestock	animals_livestock	NA	HARZFISH_00000005341257-640014001	HARZFISH	Osterode Am Harz	1 - 10	fish meal for livestock and poultry		FALSE		Wholesaler	The company HARZFISH, is a Wholesaler, which operates in the Fish meal for livestock and poultry industry. It is based in Osterode Am Harz, Germany.	http://www.harzfish.de	Dahlienstr. 4 	37520	Fish meal for livestock and poultry	NA	NA	21	51.7448821	10.314396181254818
germany	agriculture_livestock	animals_livestock	NA	TIR-TRADE-GMBH_00000005086594-001	TIR TRADE GMBH	Oberhaid		dog food | cereals and grains | feeds for animal farming		FALSE		Wholesaler	The company TIR TRADE GMBH, is a Wholesaler, which operates in the Cereals and grains industry. It also operates in the Feeds for animal farming, and Dog food industries. It is based in Oberhaid, Germany.	http://www.de.husse.com	Bürgermeister-Günthner-Strasse 6 	96173	Cereals and grains, Feeds for animal farming, Dog food	NA	NA	21	49.9447508	10.796446197870926
germany	agriculture_livestock	animals_livestock	NA	ZWEI-CASTELL-GMBH_00000005421803-758881001	ZWEI CASTELL GMBH	München	1 - 10	dogs and cats - articles for		FALSE		Retailer	The company ZWEI CASTELL GMBH, is a Retailer, which operates in the Dogs and cats - articles for industry. It is based in München, Germany.	https://iinu.de	Kohlmeisenstr. 36 	81249	Dogs and cats - articles for	NA	NA	21	48.16448100186489	11.409787402730453
germany	agriculture_livestock	animals_livestock	NA	AQUARIUM-RUTHER-GMBH_00000004969268-001	AQUARIUM RÜTHER GMBH	Senden		aquaculture and pisciculture | shellfish and crustaceans | fish		FALSE		Wholesaler	The company AQUARIUM RÜTHER GMBH, is a Wholesaler, which operates in the Shellfish and crustaceans industry. It also operates in the Fish, and Aquaculture and pisciculture industries. It is based in Senden, Germany.	http://www.aquarium-ruether.de	An der Windmühle 13 	48308	Shellfish and crustaceans, Fish, Aquaculture and pisciculture	NA	NA	21	51.856927	7.492466566227635
germany	agriculture_livestock	animals_livestock	NA	TH-SCHENK-VORM-FA-SCHWARZ_DEU487001-00101	TH. SCHENK VORM. F.A. SCHWARZ	Würzburg	11 - 50	aquaculture and pisciculture | fish | building materials, manufacture - machinery and equipment		FALSE			The company TH. SCHENK VORM. F.A. SCHWARZ, which operates in the Fish industry. It also operates in the Building materials, manufacture - machinery and equipment, and Aquaculture and pisciculture industries. It is based in Würzburg, Germany.	https://www.wachs-schenk.de/	Reuerergasse 1/ 	97070	Fish, Building materials, manufacture - machinery and equipment, Aquaculture and pisciculture	NA	NA	21	49.794394161213965	9.932093050999407
germany	agriculture_livestock	animals_livestock	NA	DERKOISHOP-GMBH-CO-KG_00000004529471-331546001	DER-KOI-SHOP GMBH & CO. KG	Wietze	11 - 50	fish for retaining ponds | fish		FALSE		Retailer	The company DER-KOI-SHOP GMBH & CO. KG, is a Retailer, which operates in the Fish for retaining ponds industry. It also operates in the fish industries. It is based in Wietze, Germany.	http://www.der-koi-shop.de/	Fuhrberger Str. 27 	29323	Fish for retaining ponds, fish	NA	NA	21	52.64324515	9.806650388012866
germany	agriculture_livestock	animals_livestock	NA	MAKANA-PRODUKTION-UND-VERTRIEB-GMBH_00000004823892-001	MAKANA PRODUKTION UND VERTRIEB GMBH	Offenbach		dog food | cereals and grains | feeds for animal farming		FALSE		Service Provider	The company MAKANA PRODUKTION UND VERTRIEB GMBH, is a Service Provider, which operates in the Cereals and grains industry. It also operates in the Feeds for animal farming, and Dog food industries. It is based in Offenbach, Germany.	http://www.makana.de	In Den Birkenwiesen 15 	76877	Cereals and grains, Feeds for animal farming, Dog food	NA	NA	21	49.191716150000005	8.196705891209788
germany	agriculture_livestock	animals_livestock	NA	BY-ARAMIS-DOGCAT_00000005102691-001	BY ARAMIS DOG&CAT	Apolda		dogs and cats - articles for | shellfish and crustaceans | fish		FALSE		Wholesaler	The company BY ARAMIS DOG&CAT, is a Wholesaler, which operates in the Shellfish and crustaceans industry. It also operates in the Fish, and Dogs and cats - articles for industries. It is based in Apolda, Germany.	http://www.by-aramis-dog.com	Müllerstrasse 1 	99510	Shellfish and crustaceans, Fish, Dogs and cats - articles for	NA	NA	21	51.02073724602073	11.497192686456545
germany	agriculture_livestock	animals_livestock	NA	AWE-AGRARHANDEL-WESEREMS-GMBH-CO-KG_DEU082719-00101	AWE AGRARHANDEL WESER-EMS GMBH & CO. KG	Varel	51 - 100	premix for livestock and poultry | feeds for animal farming	Registered office	FALSE	1999	Manufacturer/ Producer	The company AWE AGRARHANDEL WESER-EMS GMBH & CO. KG, is a Manufacturer/ Producer, founded in 1999, which operates in the Feeds for animal farming industry. It also operates in the Premix for livestock and poultry industries. It is based in Varel, Germany.	http://www.awe-agrarhandel.de	Grabsteder Weg 1 	26316	Feeds for animal farming, Premix for livestock and poultry	NA	NA	21	53.38736885	8.11947088283284
germany	agriculture_livestock	animals_livestock	NA	TRAUMHUND_00000005059417-001	TRAUMHUND	München		dogs and cats - articles for | pet supplies		FALSE		Wholesaler	The company TRAUMHUND, is a Wholesaler, which operates in the Pet supplies industry. It also operates in the Dogs and cats - articles for industries. It is based in München, Germany.	http://www.bettenhaus-traumhund.de	Humperdinckstrasse 1 	80807	Pet supplies, Dogs and cats - articles for	NA	NA	21	48.183082510091964	11.585658194681365
germany	agriculture_livestock	animals_livestock	NA	WACKERTAPP-GMBH_DEU083221-00101	WACKERTAPP GMBH	Wachtendonk	11 - 50	premix for livestock and poultry | feeds for animal farming	Registered office	FALSE	1925	Manufacturer/ Producer	The company WACKERTAPP GMBH, is a Manufacturer/ Producer, founded in 1925, which operates in the Feeds for animal farming industry. It also operates in the Premix for livestock and poultry industries. It is based in Wachtendonk, Germany.	http://www.wackertapp-gmbh.de	Müllemer Str. 1-2 	47669	Feeds for animal farming, Premix for livestock and poultry	NA	NA	21	51.40219625	6.335062405456057
germany	agriculture_livestock	animals_livestock	NA	AQUARIUM-DIETZENBACH-GMBH-IMPORT-UND-VERKAUF-VON-ZIERFISCHEN_DEU380751-00101	AQUARIUM DIETZENBACH GMBH IMPORT UND VERKAUF VON ZIERFISCHEN	Dietzenbach	11 - 50	aquaculture and pisciculture | fish		FALSE	1985	Retailer	The company AQUARIUM DIETZENBACH GMBH IMPORT UND VERKAUF VON ZIERFISCHEN, is a Retailer, founded in 1985, which operates in the Fish industry. It also operates in the Aquaculture and pisciculture industries. It is based in Dietzenbach, Germany.	http://www.aquarium-dietzenbach.de	Von-Hevesy-Str. 1a 	63128	Fish, Aquaculture and pisciculture	NA	NA	21	50.010961300000005	8.790817120046963
germany	agriculture_livestock	animals_livestock	NA	TREMONIS-GESELLSCHAFT-MIT-BESCHRANKTER-HAFTUNG-BRAUEREINEBENERZEUGNISSE_DEU002894-00101	TREMONIS GESELLSCHAFT MIT BESCHRÄNKTER HAFTUNG BRAUEREI-NEBENERZEUGNISSE	Dortmund	11 - 50	premix for livestock and poultry | feeds for animal farming	Registered office	FALSE	2005	Service Provider	The company TREMONIS GESELLSCHAFT MIT BESCHRÄNKTER HAFTUNG BRAUEREI-NEBENERZEUGNISSE, is a Service Provider, founded in 2005, which operates in the Feeds for animal farming industry. It also operates in the Premix for livestock and poultry industries. It is based in Dortmund, Germany.	http://www.tremonis.de	Westfälische Str. 251 	44309	Feeds for animal farming, Premix for livestock and poultry	NA	NA	21	51.52583800909925	7.550404431490579
germany	agriculture_livestock	animals_livestock	NA	WIPPERTALER-AGRAR-GMBH-WOLKRAMSHAUSEN-CO-KG_DEU067897-00101	WIPPERTALER AGRAR GMBH WOLKRAMSHAUSEN & CO. KG	Wolkramshausen	11 - 50	cattle, dairy | cereals and grains | vegetables, edible roots and tubers	Registered office	FALSE	1992	Manufacturer/ Producer	The company WIPPERTALER AGRAR GMBH WOLKRAMSHAUSEN & CO. KG, is a Manufacturer/ Producer, founded in 1992, which operates in the Cereals and grains industry. It also operates in the Cattle, dairy, and Vegetables, edible roots and tubers industries. It is based in Wolkramshausen, Germany.		Sondershäuser Str. 22 	99735	Cereals and grains, Cattle, dairy, Vegetables, edible roots and tubers	NA	NA	21	51.4723844	10.723132515633246
germany	agriculture_livestock	animals_livestock	NA	AQUATROP-KARL-GRAWITZ-EKFM_DEU274284-00101	AQUATROP KARL GRAWITZ E.KFM.	Nieder-Olm	1 - 10	fish, aquarium | aquariums, terrariums and accessories | water plants	Registered office	FALSE	1986	Wholesaler	The company AQUATROP KARL GRAWITZ E.KFM., is a Wholesaler, founded in 1986, which operates in the Aquariums, terrariums and accessories industry. It also operates in the Water plants, and Fish, aquarium industries. It is based in Nieder-Olm, Germany.	http://www.aquatrop.com	Am Schäferbrunnen 19 	55268	Aquariums, terrariums and accessories, Water plants, Fish, aquarium	NA	NA	21	49.90548632112273	8.20466174323337
germany	agriculture_livestock	animals_livestock	NA	ZIESETAL-AGRAR-GMBH-NEU-BOLTENHAGEN_DEU073785-00101	ZIESETAL AGRAR GMBH NEU BOLTENHAGEN	Neu Boltenhagen	11 - 50	cattle, dairy | cereals and grains | cattle	Registered office	FALSE	1990	Manufacturer/ Producer	The company ZIESETAL AGRAR GMBH NEU BOLTENHAGEN, is a Manufacturer/ Producer, founded in 1990, which operates in the Cereals and grains industry. It also operates in the Cattle, and Cattle, dairy industries. It is based in Neu Boltenhagen, Germany.	http://www.ziesetal.de/	Ringstr. 5a 	17509	Cereals and grains, Cattle, Cattle, dairy	NA	NA	21	54.104060935162174	13.576227039901763
germany	agriculture_livestock	animals_livestock	NA	SCHAIRER-GMBH-CO_00000003943373-221140001	SCHAIRER GMBH & CO.	Albstadt-lautlingen	1 - 10	dogs and cats - articles for	Registered office	FALSE	1899	Manufacturer/ Producer	The company SCHAIRER GMBH & CO., is a Manufacturer/ Producer, founded in 1899, which operates in the Dogs and cats - articles for industry. It is based in Albstadt-lautlingen, Germany.	http://waidmannsheil-exclusiv.de	Rißlinger Straße 7 	72459	Dogs and cats - articles for	NA	NA	21	48.23149464347288	8.951408357128342
germany	agriculture_livestock	animals_livestock	NA	TIERKLINIK-HOCHMOOR-GMBH_DEU451044-00101	TIERKLINIK HOCHMOOR GMBH	Gescher	11 - 50	veterinary services | livestock - services	Registered office	FALSE			The company TIERKLINIK HOCHMOOR GMBH, which operates in the Livestock - services industry. It also operates in the Veterinary services industries. It is based in Gescher, Germany.	http://www.tierklinik-hochmoor.de	Von-Braun-Str. 10 	48712	Livestock - services, Veterinary services	NA	NA	21	51.94250205	7.002147582445396
germany	agriculture_livestock	animals_livestock	NA	ACTIVET-INTERNATIONAL-GMBH_DEU453218-00101	ACTIVET INTERNATIONAL GMBH	Ratingen	11 - 50	veterinary services | livestock - services	Registered office	FALSE			The company ACTIVET INTERNATIONAL GMBH, which operates in the Livestock - services industry. It also operates in the Veterinary services industries. It is based in Ratingen, Germany.	http://www.activet.eu	Christinenstr. 2 	40880	Livestock - services, Veterinary services	NA	NA	21	51.29695046765332	6.821448353723029
germany	agriculture_livestock	animals_livestock	NA	NESTLE-PURINA-PETCARE-DEUTSCHLAND-GMBH_DEU003799-00101	NESTLÉ PURINA PETCARE DEUTSCHLAND GMBH	Euskirchen	201 - 500	cat food | pet foods	Registered office	FALSE	1927	Manufacturer/ Producer	The company NESTLÉ PURINA PETCARE DEUTSCHLAND GMBH, is a Manufacturer/ Producer, founded in 1927, which operates in the Pet foods industry. It also operates in the Cat food industries. It is based in Euskirchen, Germany.	http://www.nestle.de	Albert-Latz-Str. 6 	53879	Pet foods, Cat food	NA	NA	21	50.65918641552053	6.786224279506214
germany	agriculture_livestock	animals_livestock	NA	SAT-SILO-UND-ANLAGENTECHNIK-GMBH_DEU122209-00101	SAT SILO- UND ANLAGENTECHNIK GMBH	Melle	11 - 50	premix for livestock and poultry | cat food	Registered office	FALSE	1990	Manufacturer/ Producer	The company SAT SILO- UND ANLAGENTECHNIK GMBH, is a Manufacturer/ Producer, founded in 1990, which operates in the Cat food industry. It also operates in the Premix for livestock and poultry industries. It is based in Melle, Germany.	http://www.sat-melle.de	Nordring 1 	49328	Cat food, Premix for livestock and poultry	NA	NA	21	52.21647829127297	8.422219772425006
germany	agriculture_livestock	animals_livestock	NA	DIE-RAUCHEREI-EK-INHABER-HANSJOACHIM-KUNKEL_DEU101896-00101	DIE RÄUCHEREI E.K. INHABER HANS-JOACHIM KUNKEL	Klein Meckelsen	1 - 10	fish, processing | fish	Registered office	FALSE	1988	Manufacturer/ Producer	The company DIE RÄUCHEREI E.K. INHABER HANS-JOACHIM KUNKEL, is a Manufacturer/ Producer, founded in 1988, which operates in the Fish industry. It also operates in the Fish, processing industries. It is based in Klein Meckelsen, Germany.	http://www.die-raeucherei.com	Klosterhörn 2 	27419	Fish, Fish, processing	NA	NA	21	53.28309817457369	9.512911168438087
germany	agriculture_livestock	animals_livestock	NA	VON-WUSSOW-IMPORTE-GMBH_DEU287457-00101	VON WUSSOW IMPORTE GMBH	Pinneberg	1 - 10	fish, aquarium | pets		FALSE	2003	Wholesaler	The company VON WUSSOW IMPORTE GMBH, is a Wholesaler, founded in 2003, which operates in the Pets industry. It also operates in the Fish, aquarium industries. It is based in Pinneberg, Germany.	http://www.vonwussowimporte.com/	Haderslebener Str. 4a 	25421	Pets, Fish, aquarium	NA	NA	21	53.65149664132941	9.790472690705258
germany	agriculture_livestock	animals_livestock	NA	MEERKRONE-FISCH-FEINKOST-GESELLSCHAFT-MIT-BESCHRANKTER-HAFTUNG_DEU262911-00101	MEERKRONE FISCH - FEINKOST GESELLSCHAFT MIT BESCHRÄNKTER HAFTUNG	Lübeck	201 - 500	fish, processing | fish, tinned	Registered office	FALSE	1968	Manufacturer/ Producer	The company MEERKRONE FISCH - FEINKOST GESELLSCHAFT MIT BESCHRÄNKTER HAFTUNG, is a Manufacturer/ Producer, founded in 1968, which operates in the Fish, tinned industry. It also operates in the Fish, processing industries. It is based in Lübeck, Germany.	http://www.hawesta.de	Mecklenburger Str. 140-142 	23568	Fish, tinned, Fish, processing	NA	NA	21	53.8886318194377	10.747330556985146
germany	agriculture_livestock	animals_livestock	NA	JOKISCH-SCHNELLGERICHTE-GMBH_DEU001313-00101	JOKISCH SCHNELLGERICHTE GMBH	Lübeck	1 - 10	cat food | pet foods | foods, precooked and gourmet	Registered office	FALSE	1988	Wholesaler	The company JOKISCH SCHNELLGERICHTE GMBH, is a Wholesaler, founded in 1988, which operates in the Pet foods industry. It also operates in the Foods, precooked and gourmet, and Cat food industries. It is based in Lübeck, Germany.	https://www.kanzlei-ambrink.de/	Hinter Den Kirschkaten 26 	23560	Pet foods, Foods, precooked and gourmet, Cat food	NA	NA	21	53.83294592896516	10.653295690022855
germany	agriculture_livestock	animals_livestock	NA	BOHRS-VERMOGENSVERWALTUNGS-GMBH_DEU059779-00101	BÖHRS VERMÖGENSVERWALTUNGS GMBH	Buxtehude	51 - 100	calves and cattle, slaughter | cattle	Registered office	FALSE	1976	Manufacturer/ Producer	The company BÖHRS VERMÖGENSVERWALTUNGS GMBH, is a Manufacturer/ Producer, founded in 1976, which operates in the Cattle industry. It also operates in the Calves and cattle, slaughter industries. It is based in Buxtehude, Germany.	www.boehrs-fleisch.de	Weidegrund 1 	21614	Cattle, Calves and cattle, slaughter	NA	NA	21	53.468252444741815	9.682485803422926
germany	agriculture_livestock	animals_livestock	NA	HAUSMANNS-TIERISCHE-FEINKOST_00000005416602-753842001	HAUSMANNS TIERISCHE FEINKOST	Ronnenberg	1 - 10	dog food		FALSE		Manufacturer/ Producer	The company HAUSMANNS TIERISCHE FEINKOST, is a Manufacturer/ Producer, which operates in the Dog food industry. It is based in Ronnenberg, Germany.	https://hausmanns-tier.de	Gehrender Str. 7 	30952	Dog food	NA	NA	21	52.31562660647309	9.650822270300011
germany	agriculture_livestock	animals_livestock	NA	MR-POMMEROYS_00000005123883-001	MR- POMMEROYS	Wiesbaden		dogs and cats - articles for | shellfish and crustaceans | fish | pet supplies		FALSE		Manufacturer/ Producer	The company MR- POMMEROYS, is a Manufacturer/ Producer, which operates in the Shellfish and crustaceans industry. It also operates in the Fish, Pet supplies, and Dogs and cats - articles for industries. It is based in Wiesbaden, Germany.		Schnitterweg 6 	65207	Shellfish and crustaceans, Fish, Pet supplies, Dogs and cats - articles for	NA	NA	21	50.103900749975594	8.322328751741251
germany	agriculture_livestock	animals_livestock	NA	NEOMED-PHARMA-GMBH_DEU091787-00101	NEOMED PHARMA GMBH	Lübeck	1 - 10	aquaculture and pisciculture | fish	Registered office	FALSE	1982	Manufacturer/ Producer	The company NEOMED PHARMA GMBH, is a Manufacturer/ Producer, founded in 1982, which operates in the Fish industry. It also operates in the Aquaculture and pisciculture industries. It is based in Lübeck, Germany.	http://www.neomed-pharma.com	Moltkestr. 38 	23564	Fish, Aquaculture and pisciculture	NA	NA	21	53.85518175967608	10.7168809433985
germany	agriculture_livestock	animals_livestock	NA	ALGOPHARM-GMBH_DEU257354-00101	ALGOPHARM GMBH	Klötze	201 - 500	aquaculture and pisciculture | fish	Registered office	FALSE	2000	Manufacturer/ Producer	The company ALGOPHARM GMBH, is a Manufacturer/ Producer, founded in 2000, which operates in the Fish industry. It also operates in the Aquaculture and pisciculture industries. It is based in Klötze, Germany.	http://www.bioprodukte-steinberg.de	Industriegebiet Lockst.Ch. 1 	38486	Fish, Aquaculture and pisciculture	NA	NA	21	52.67274861329835	11.170257433661506
germany	agriculture_livestock	animals_livestock	NA	MARTENS-SPEZIALMIX_00000005125700-001	MARTENS SPEZIALMIX	Dötlingen		dog food | cereals and grains | feeds for animal farming		FALSE		Distributor	The company MARTENS SPEZIALMIX, is a Distributor, which operates in the Cereals and grains industry. It also operates in the Feeds for animal farming, and Dog food industries. It is based in Dötlingen, Germany.	http://www.spezialmix.de/	Uhlhorner Strasse 2 	27801	Cereals and grains, Feeds for animal farming, Dog food	NA	NA	21	52.9635105	8.417886091289088
germany	agriculture_livestock	animals_livestock	NA	VEILSDORFER-FISCHSPEZIALITATEN-GMBH_DEU049240-00101	VEILSDORFER FISCHSPEZIALITÄTEN GMBH	Veilsdorf	11 - 50	fish, processing | fish	Registered office	FALSE	1990	Manufacturer/ Producer	The company VEILSDORFER FISCHSPEZIALITÄTEN GMBH, is a Manufacturer/ Producer, founded in 1990, which operates in the Fish, processing industry. It also operates in the Fish industries. It is based in Veilsdorf, Germany.	http://www.veilsdorfer-fisch.de	Schackendorfer Str. 206 	98669	Fish, processing, Fish	NA	NA	21	50.410564050000005	10.798907262023999
germany	agriculture_livestock	animals_livestock	NA	WACKERTAPP-GMBH_DEU083221-00101	WACKERTAPP GMBH	Wachtendonk	11 - 50	premix for livestock and poultry | feeds for animal farming	Registered office	FALSE	1925	Manufacturer/ Producer	The company WACKERTAPP GMBH, is a Manufacturer/ Producer, founded in 1925, which operates in the Feeds for animal farming industry. It also operates in the Premix for livestock and poultry industries. It is based in Wachtendonk, Germany.	http://www.wackertapp-gmbh.de	Müllemer Str. 1-2 	47669	Feeds for animal farming, Premix for livestock and poultry	NA	NA	21	51.40219625	6.335062405456057
germany	agriculture_livestock	animals_livestock	NA	LIEBENWALDER-AGRAR-GMBH_DEU067645-00101	LIEBENWALDER AGRAR GMBH	Liebenwalde	11 - 50	cattle, dairy | cereals and grains | cattle	Registered office	FALSE	1991	Manufacturer/ Producer	The company LIEBENWALDER AGRAR GMBH, is a Manufacturer/ Producer, founded in 1991, which operates in the Cereals and grains industry. It also operates in the Cattle, and Cattle, dairy industries. It is based in Liebenwalde, Germany.	http://www.agrar-liebenwalde.de/	Hammerallee 29 	16559	Cereals and grains, Cattle, Cattle, dairy	NA	NA	21	52.865170030182156	13.381380469734474
germany	agriculture_livestock	animals_livestock	NA	HUNTER-HUNDE-UND-REITSPORTARTIKEL-GESELLSCHAFT-MIT-BESCHRANKTER-HAFTUNG_DEU016328-00101	HUNTER HUNDE- UND REITSPORTARTIKEL GESELLSCHAFT MIT BESCHRÄNKTER HAFTUNG	Leopoldshöhe	51 - 100	dogs and cats - articles for | horse riding - equipment and accessories	Registered office	FALSE	1980	Manufacturer/ Producer	The company HUNTER HUNDE- UND REITSPORTARTIKEL GESELLSCHAFT MIT BESCHRÄNKTER HAFTUNG, is a Manufacturer/ Producer, founded in 1980, which operates in the Dogs and cats - articles for industry. It also operates in the Horse riding - equipment and accessories industries. It is based in Leopoldshöhe, Germany.	http://www.hunter.de	Grester Str. 4 	33818	Dogs and cats - articles for, Horse riding - equipment and accessories	NA	NA	21	52.006421450000005	8.688820738251167
germany	agriculture_livestock	animals_livestock	NA	GUNTER-ENDERLE-NEKTON_DEU164952-00101	GÜNTER ENDERLE NEKTON	Pforzheim	1 - 10	birdseed | linings - fabrics	Registered office	FALSE	1967	Manufacturer/ Producer	The company GÜNTER ENDERLE NEKTON, is a Manufacturer/ Producer, founded in 1967, which operates in the Birdseed industry. It also operates in the Linings - fabrics industries. It is based in Pforzheim, Germany.	http://www.nekton.de	Kieselbronner Str. 28 	75177	Birdseed, Linings - fabrics	NA	NA	21	48.915515049999996	8.70882149535598
germany	agriculture_livestock	animals_livestock	NA	TREMONIS-GESELLSCHAFT-MIT-BESCHRANKTER-HAFTUNG-BRAUEREINEBENERZEUGNISSE_DEU002894-00101	TREMONIS GESELLSCHAFT MIT BESCHRÄNKTER HAFTUNG BRAUEREI-NEBENERZEUGNISSE	Dortmund	11 - 50	premix for livestock and poultry | feeds for animal farming	Registered office	FALSE	2005	Service Provider	The company TREMONIS GESELLSCHAFT MIT BESCHRÄNKTER HAFTUNG BRAUEREI-NEBENERZEUGNISSE, is a Service Provider, founded in 2005, which operates in the Feeds for animal farming industry. It also operates in the Premix for livestock and poultry industries. It is based in Dortmund, Germany.	http://www.tremonis.de	Westfälische Str. 251 	44309	Feeds for animal farming, Premix for livestock and poultry	NA	NA	21	51.52583800909925	7.550404431490579
