country	group	sector	subsector	id	company_name	company_city	company_headcount	supplier_of	site_status	verified_by_europages	year_established	main_activity	information	websites	address	postcode	keywords	products	products_language	chunk	lat	long
france	agriculture_livestock	agriculture_import_export	NA	SARL-COZIGOU_FRA641911-00101	SARL COZIGOU	Carhaix Plouguer	1 - 10	beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company SARL COZIGOU, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Carhaix Plouguer, France.		La Gare 	29270	Import-export - food and agriculture, Beverages - import-export	NA	NA	9	48.27852096436662	-3.568928239839352
france	agriculture_livestock	agriculture_import_export	NA	SOCIETE-PHARE-OUEST-SARL_FRA707313-00101	SOCIETE PHARE OUEST SARL	Le Roc St Andre		beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company SOCIETE PHARE OUEST SARL, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Le Roc St Andre, France.		La Mine D Or 	56460	Import-export - food and agriculture, Beverages - import-export	NA	NA	9	47.8299199	-2.5015604455201443
france	agriculture_livestock	agriculture_import_export	NA	CHATEAUX-AQUITAINS_FRA666767-00101	CHATEAUX AQUITAINS	Lormont	1 - 10	beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company CHATEAUX AQUITAINS, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Lormont, France.		Rue Pierre Mendes France 	33310	Import-export - food and agriculture, Beverages - import-export	NA	NA	9	44.8749165	-0.5185126198699437
france	agriculture_livestock	agriculture_import_export	NA	LES-GRANDS-VINS-DE-FRANCE-SBH_FRA707762-00101	LES GRANDS VINS DE FRANCE SBH	Saint Barthelemy	1 - 10	beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company LES GRANDS VINS DE FRANCE SBH, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Saint Barthelemy, France.		Rue Oscar Ii Gustavia 	97133	Import-export - food and agriculture, Beverages - import-export	NA	NA	9	17.90229658541667	-62.83576944921439
france	agriculture_livestock	agriculture_import_export	NA	THE-GREAT-GRAPES-TRADERS-GRAPES-SARL_FRA725925-00101	THE GREAT GRAPES TRADERS GRAPES SARL	Paris	1 - 10	beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company THE GREAT GRAPES TRADERS GRAPES SARL, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Paris, France.		47 Rue De Richelieu 	75001	Import-export - food and agriculture, Beverages - import-export	NA	NA	9	48.86287179919036	2.341326760132629
france	agriculture_livestock	agriculture_import_export	NA	VINSLEJEUNE_FRA612864-00101	VINS-LEJEUNE	Loupiac		beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company VINS-LEJEUNE, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Loupiac, France.		9 Chemin De Hourtoye 	33410	Import-export - food and agriculture, Beverages - import-export	NA	NA	9	44.63640867244898	-0.3004817381890236
france	agriculture_livestock	agriculture_import_export	NA	SARL-A-B-MINCHIN_FRA366247-00101	SARL A B MINCHIN	Crosses	1 - 10	import-export - food and agriculture		FALSE	2005	Wholesaler	The company SARL A B MINCHIN, is a Wholesaler, founded in 2005, which operates in the Import-export - food and agriculture industry. It is based in Crosses, France.	http://www.domaines-minchin.com/	Saint Martin 	18340	Import-export - food and agriculture	NA	NA	9	46.9538378	2.406201975379377
france	agriculture_livestock	agriculture_import_export	NA	SARG_FRA782060-00101	SARG	Fontcouverte	1 - 10	beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company SARG, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Fontcouverte, France.		Rochemont 	17100	Import-export - food and agriculture, Beverages - import-export	NA	NA	9	45.74909307308023	-0.6254043862416248
france	agriculture_livestock	agriculture_import_export	NA	BEAULIEU-LEMSTRA_FRA600776-00101	BEAULIEU & LEMSTRA	Carcassonne		beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company BEAULIEU & LEMSTRA, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Carcassonne, France.		22 Rue Longue 	11000	Import-export - food and agriculture, Beverages - import-export	NA	NA	9	43.2077173	2.339968564221219
france	agriculture_livestock	agriculture_import_export	NA	SPAGNA-SA_FRA262965-00101	SPAGNA SA	Duttlenheim	11 - 50	food - import-export | import-export - food and agriculture	Registered office	FALSE	1937	Wholesaler	The company SPAGNA SA, is a Wholesaler, founded in 1937, which operates in the Import-export - food and agriculture industry. It also operates in the Food - import-export industries. It is based in Duttlenheim, France.		3 Rue Gutenberg 	67120	Import-export - food and agriculture, Food - import-export	NA	NA	9	48.5458486	7.538627294017775
france	agriculture_livestock	agriculture_import_export	NA	DISTRIBUTION-ALIMENTAIRE-DE-VENISSIEUX_FRA280020-00101	DISTRIBUTION ALIMENTAIRE DE VENISSIEUX	Venissieux	11 - 50	food - import-export | import-export - food and agriculture	Registered office	FALSE	2000	Distributor	The company DISTRIBUTION ALIMENTAIRE DE VENISSIEUX, is a Distributor, founded in 2000, which operates in the Import-export - food and agriculture industry. It also operates in the Food - import-export industries. It is based in Venissieux, France.		8 Bd I Et F Joliot Curie 	69200	Import-export - food and agriculture, Food - import-export	NA	NA	9	45.70412208992968	4.868267414384057
france	agriculture_livestock	agriculture_import_export	NA	GALY_FRA730861-00101	GALY	Lamballe	1 - 10	beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company GALY, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Lamballe, France.		Rond Point Du Marechal Foch 	22400	Import-export - food and agriculture, Beverages - import-export	NA	NA	9	48.4974598529412	-2.530407327651618
france	agriculture_livestock	agriculture_import_export	NA	S-T-BOISSONS_FRA718030-00101	S T BOISSONS	Cogolin	1 - 10	beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company S T BOISSONS, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Cogolin, France.		4 Place Victor Hugo 	83310	Import-export - food and agriculture, Beverages - import-export	NA	NA	9	43.26301263921569	6.542983696568567
france	agriculture_livestock	agriculture_import_export	NA	CHAMPAGNE-ABEL-LEPITRE_FRA611842-00101	CHAMPAGNE ABEL LEPITRE	Reims		beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company CHAMPAGNE ABEL LEPITRE, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Reims, France.		Allée Du Vignoble 	51100	Import-export - food and agriculture, Beverages - import-export	NA	NA	9	49.253407800000005	4.048339723136653
france	agriculture_livestock	agriculture_import_export	NA	ARMAVIN-SICA-SA_FRA596863-00101	ARMAVIN SICA SA	Panjas		beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company ARMAVIN SICA SA, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Panjas, France.		Avenue Du Catalan 	32110	Import-export - food and agriculture, Beverages - import-export	NA	NA	9	43.75438640888889	-0.04882480499137065
france	agriculture_livestock	agriculture_import_export	NA	SEMINAIRES-AND-WINES_FRA791552-00101	SEMINAIRES AND WINES	Noyers	1 - 10	beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company SEMINAIRES AND WINES, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Noyers, France.		8 Place Du Marche Au Ble 	89310	Import-export - food and agriculture, Beverages - import-export	NA	NA	9	47.695155	3.9958586637107136
france	agriculture_livestock	agriculture_import_export	NA	MAPS_FRA723479-00101	MAPS	Nice	1 - 10	beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company MAPS, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Nice, France.		21 Rue De Lepante 	06000	Import-export - food and agriculture, Beverages - import-export	NA	NA	9	43.7013988309051	7.265186151711138
france	agriculture_livestock	agriculture_import_export	NA	AGCE-COMMERC-MARKETING-DEVELOP_FRA608446-00101	AGCE COMMERC MARKETING DEVELOP	Carquefou	1 - 10	beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company AGCE COMMERC MARKETING DEVELOP, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Carquefou, France.		5 Rue D'Antiope 	44470	Import-export - food and agriculture, Beverages - import-export	NA	NA	9	47.292406225451586	-1.474953182525393
france	agriculture_livestock	agriculture_import_export	NA	SOC-DISTRIBUTION-EXPRESSE_FRA734137-00101	SOC DISTRIBUTION EXPRESSE	Cliron	1 - 10	beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company SOC DISTRIBUTION EXPRESSE, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Cliron, France.		Route De Ham Les Moines 	08090	Import-export - food and agriculture, Beverages - import-export	NA	NA	9	49.77987695	4.631373840644006
france	agriculture_livestock	agriculture_import_export	NA	MARC-BESSEAU-DIFFUSION_FRA773777-00101	MARC BESSEAU DIFFUSION	Orvault	1 - 10	beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company MARC BESSEAU DIFFUSION, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Orvault, France.		33 Rue Des Baillauds 	44700	Import-export - food and agriculture, Beverages - import-export	NA	NA	9	47.27434775	-1.6248749492921006
france	agriculture_livestock	agriculture_import_export	NA	WINE-PROD_FRA611160-00101	WINE PROD	Bordeaux		beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company WINE PROD, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Bordeaux, France.		108 Rue Mandron 	33000	Import-export - food and agriculture, Beverages - import-export	NA	NA	9	44.83910495	-0.5814266226076892
france	agriculture_livestock	agriculture_import_export	NA	SARL-POILVERT-JACQUES_FRA595521-00101	SARL POILVERT JACQUES	Talus St Prix		beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company SARL POILVERT JACQUES, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Talus St Prix, France.		20 Grand Rue 	51270	Import-export - food and agriculture, Beverages - import-export	NA	NA	9	48.9021198	3.7917180636415893
france	agriculture_livestock	agriculture_import_export	NA	PAUL-THEVENIN_FRA599272-00101	PAUL THEVENIN	Beaune	1 - 10	beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company PAUL THEVENIN, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Beaune, France.		14 Rue Des Tonneliers 	21200	Import-export - food and agriculture, Beverages - import-export	NA	NA	9	47.018636250980414	4.8468926851060905
france	agriculture_livestock	agriculture_import_export	NA	FORMULE-VIN-CAVES-B-FAVIER_FRA780288-00101	FORMULE VIN CAVES B FAVIER	Ottrott	1 - 10	beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company FORMULE VIN CAVES B FAVIER, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Ottrott, France.		32 Rue Principale 	67530	Import-export - food and agriculture, Beverages - import-export	NA	NA	9	48.45491885	7.365325022816748
france	agriculture_livestock	agriculture_import_export	NA	CHRISTOPHE-PERROT-MINOT_FRA594524-00101	CHRISTOPHE PERROT MINOT	Vosne Romanee	1 - 10	beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company CHRISTOPHE PERROT MINOT, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Vosne Romanee, France.		21 Rue De La Grand Velle 	21700	Import-export - food and agriculture, Beverages - import-export	NA	NA	9	47.106055749999996	4.970559504957986
france	agriculture_livestock	agriculture_import_export	NA	VINS-DALSACE-ESCHBACH-DORNSTETTER_FRA616100-00101	VINS D'ALSACE ESCHBACH DORNSTETTER	Eguisheim		beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company VINS D'ALSACE ESCHBACH DORNSTETTER, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Eguisheim, France.		2 Rue De La Premiere Armee 	68420	Import-export - food and agriculture, Beverages - import-export	NA	NA	9	48.0224329	7.2855851865641785
france	agriculture_livestock	agriculture_import_export	NA	MAISON-JSOULEAU_FRA777661-00101	MAISON J.SOULEAU	Gradignan	1 - 10	beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company MAISON J.SOULEAU, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Gradignan, France.		21 Rue De Loustalot 	33170	Import-export - food and agriculture, Beverages - import-export	NA	NA	9	44.76805865	-0.6168636314963849
france	agriculture_livestock	agriculture_import_export	NA	STE-DE-DISTRIBUTION-ALIMENTAIRE-NOUY-SARL-SODIAL-NOUY_FRA618987-00101	STE DE DISTRIBUTION ALIMENTAIRE NOUY SARL (SODIAL NOUY)	Baie-Mahault	11 - 50	beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company STE DE DISTRIBUTION ALIMENTAIRE NOUY SARL (SODIAL NOUY), which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Baie-Mahault, France.		Zone Industrielle De Jarry 	97122	Import-export - food and agriculture, Beverages - import-export	NA	NA	9	16.242571028537057	-61.57513220706196
france	agriculture_livestock	agriculture_import_export	NA	SICA-DES-VIGNERONS-DE-CAPENDU_FRA774198-00101	SICA DES VIGNERONS DE CAPENDU	Capendu	1 - 10	beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company SICA DES VIGNERONS DE CAPENDU, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Capendu, France.		11700 Capendu	NA	Import-export - food and agriculture, Beverages - import-export	NA	NA	9	NA	NA
france	agriculture_livestock	agriculture_import_export	NA	FLOREM_FRA591163-00101	FLOREM	Beinheim	1 - 10	import-export - food and agriculture	Registered office	FALSE			The company FLOREM, which operates in the Import-export - food and agriculture industry. It is based in Beinheim, France.	https://www.florem.com/	Rue De La Foret 	67930	Import-export - food and agriculture	NA	NA	9	48.863671100000005	8.093870231867488
france	agriculture_livestock	agriculture_import_export	NA	CAROLINE-PARENT-ET-ASSOCIES_FRA615323-00101	CAROLINE PARENT ET ASSOCIES	Beaune		beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company CAROLINE PARENT ET ASSOCIES, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Beaune, France.		15 Rue Elise Delaroche 	21200	Import-export - food and agriculture, Beverages - import-export	NA	NA	9	47.018636250980414	4.8468926851060905
france	agriculture_livestock	agriculture_import_export	NA	LA-TASSEE-GOURMANDE_FRA710587-00101	LA TASSEE GOURMANDE	Beziers	1 - 10	beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company LA TASSEE GOURMANDE, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Beziers, France.		24 Avenue Jean Foucault Zi Box 30 A 33 Marche Gros 	34500	Import-export - food and agriculture, Beverages - import-export	NA	NA	9	43.34784945	3.221014566797395
france	agriculture_livestock	agriculture_import_export	NA	SARL-DURET-BOISSONS_FRA734733-00101	SARL DURET BOISSONS	Cruseilles	1 - 10	beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company SARL DURET BOISSONS, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Cruseilles, France.		Route D Annecy 	74350	Import-export - food and agriculture, Beverages - import-export	NA	NA	9	46.03815735	6.096958353230004
france	agriculture_livestock	agriculture_import_export	NA	ETABLISSEMENTS-RATEAU_FRA592766-00101	ETABLISSEMENTS RATEAU	Chaudenay	1 - 10	beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company ETABLISSEMENTS RATEAU, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Chaudenay, France.		Lieu Dit Mimande 	71150	Import-export - food and agriculture, Beverages - import-export	NA	NA	9	46.8836275	4.754961176605013
france	agriculture_livestock	agriculture_import_export	NA	JEAN-FOILLARD_FRA603832-00101	JEAN FOILLARD	Villie Morgon	1 - 10	beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company JEAN FOILLARD, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Villie Morgon, France.		Le Signable 	69910	Import-export - food and agriculture, Beverages - import-export	NA	NA	9	46.15564754166667	4.679341581570417
france	agriculture_livestock	agriculture_import_export	NA	CAVES-JEAN-LEVISSE_FRA723417-00101	CAVES JEAN LEVISSE	Doullens	1 - 10	beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company CAVES JEAN LEVISSE, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Doullens, France.		18 Rue Du Pont Saint Ladre 	80600	Import-export - food and agriculture, Beverages - import-export	NA	NA	9	50.16002086770833	2.333493438802532
france	agriculture_livestock	agriculture_import_export	NA	MONTAGNE-RESTAURATION_FRA486578-00101	MONTAGNE RESTAURATION	Salaise Sur Sanne	1 - 10	food - import-export | import-export - food and agriculture		FALSE	1998		The company MONTAGNE RESTAURATION, founded in 1998, which operates in the Import-export - food and agriculture industry. It also operates in the Food - import-export industries. It is based in Salaise Sur Sanne, France.		Za Champ Rolland Rn7 	38150	Import-export - food and agriculture, Food - import-export	NA	NA	9	45.355739788630906	4.831354270705797
france	agriculture_livestock	agriculture_import_export	NA	SARL-NORD-VINS_FRA797137-00101	SARL NORD VINS	Wandignies Hamage	1 - 10	beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company SARL NORD VINS, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Wandignies Hamage, France.		626 Rue Robert Planchon 	59870	Import-export - food and agriculture, Beverages - import-export	NA	NA	9	50.41032535	3.280856048111178
france	agriculture_livestock	agriculture_import_export	NA	ETABLISSEMENTS-VIRICEL_FRA783931-00101	ETABLISSEMENTS VIRICEL	Grezieu Le Marche	1 - 10	beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company ETABLISSEMENTS VIRICEL, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Grezieu Le Marche, France.		Le Gazanchon 	69610	Import-export - food and agriculture, Beverages - import-export	NA	NA	9	45.69056485	4.439560283375586
france	agriculture_livestock	agriculture_import_export	NA	DE-CONINCK-NEW-WORLD-WINES_FRA613298-00101	DE CONINCK NEW WORLD WINES	St Emilion		beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company DE CONINCK NEW WORLD WINES, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in St Emilion, France.		Bellevue Figeac 	33330	Import-export - food and agriculture, Beverages - import-export	NA	NA	9	44.88205805	-0.14028458953286754
france	agriculture_livestock	agriculture_import_export	NA	ETS-DAILLON-FRERES_FRA596787-00101	ETS DAILLON FRERES	Groslee	1 - 10	beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company ETS DAILLON FRERES, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Groslee, France.		Lieu Dit La Burlanchere 	01680	Import-export - food and agriculture, Beverages - import-export	NA	NA	9	45.7717236	5.547542195509308
france	agriculture_livestock	agriculture_import_export	NA	SAS-ABSOLU-INTERNATIONAL_FRA614229-00101	SAS ABSOLU INTERNATIONAL	Agen	1 - 10	beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company SAS ABSOLU INTERNATIONAL, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Agen, France.		Allee De Riols Zac Agen Sud 	47000	Import-export - food and agriculture, Beverages - import-export	NA	NA	9	44.2009452	0.6244713022355293
france	agriculture_livestock	agriculture_import_export	NA	RODELEX-SARL_FRA615325-00101	RODELEX SARL	Paris		beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company RODELEX SARL, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Paris, France.		12 Avenue De Lamballe 	75016	Import-export - food and agriculture, Beverages - import-export	NA	NA	9	48.854928	2.2553299092855017
france	agriculture_livestock	agriculture_import_export	NA	AQUARIUS-DIFFUSION-SARL_FRA629570-00101	AQUARIUS DIFFUSION SARL	Remire Montjoly	1 - 10	beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company AQUARIUS DIFFUSION SARL, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Remire Montjoly, France.		Des Cannes 	97354	Import-export - food and agriculture, Beverages - import-export	NA	NA	9	4.905853303225809	-52.28151890113417
france	agriculture_livestock	agriculture_import_export	NA	ALBERT-DE-CHAVIGNY_FRA604488-00101	ALBERT DE CHAVIGNY	Ste Marie La Blanche	1 - 10	beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company ALBERT DE CHAVIGNY, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Ste Marie La Blanche, France.		21200 Ste Marie La Blanche	NA	Import-export - food and agriculture, Beverages - import-export	NA	NA	9	NA	NA
france	agriculture_livestock	agriculture_import_export	NA	STE-DEXPLOITATION-DES-MARQUES-SARL_FRA622684-00101	STE D'EXPLOITATION DES MARQUES SARL	Le Port	1 - 10	beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company STE D'EXPLOITATION DES MARQUES SARL, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Le Port, France.		Rue Sully Prudhomme Angle Rue Jules Verne Zi 2 	97420	Import-export - food and agriculture, Beverages - import-export	NA	NA	9	-20.93999667755102	55.301967740120766
france	agriculture_livestock	agriculture_import_export	NA	LES-VINS-DE-JOSEPH_FRA630345-00101	LES VINS DE JOSEPH	Toulouges	1 - 10	beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company LES VINS DE JOSEPH, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Toulouges, France.		4 Place De La Source 	66350	Import-export - food and agriculture, Beverages - import-export	NA	NA	9	42.668865336363645	2.8318667626230565
france	agriculture_livestock	agriculture_import_export	NA	ETABLISSEMENTS-DUTILHLAHITTE_FRA715065-00101	ETABLISSEMENTS DUTILH-LAHITTE	Salies De Bearn	1 - 10	beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company ETABLISSEMENTS DUTILH-LAHITTE, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Salies De Bearn, France.		Place Du Temple 	64270	Import-export - food and agriculture, Beverages - import-export	NA	NA	9	43.4778772	-0.9666537248014306
france	agriculture_livestock	agriculture_import_export	NA	TREILLES-ET-GOURMETS_FRA615413-00101	TREILLES ET GOURMETS	Lyon		beverages - import-export | import-export - food and agriculture	Registered office	FALSE			The company TREILLES ET GOURMETS, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Lyon, France.		58 Cours Eugenie 	69003	Import-export - food and agriculture, Beverages - import-export	NA	NA	9	45.75582765729166	4.860161640085048
