country	group	sector	subsector	id	company_name	company_city	company_headcount	supplier_of	site_status	verified_by_europages	year_established	main_activity	information	websites	address	postcode	keywords	products	products_language	chunk	lat	long
france	agriculture_livestock	agriculture_import_export	NA	GINA-GLOBAL-LINK_00000005366743-667489001	GINA GLOBAL LINK	Dreux	1 - 10	agriculture - import-export		FALSE		Distributor	The company GINA GLOBAL LINK, is a Distributor, which operates in the Agriculture - import-export industry. It is based in Dreux, France.		17 rue nelson mandela 	28100	Agriculture - import-export	NA	NA	7	48.73725057530864	1.36861506038313
france	agriculture_livestock	agriculture_import_export	NA	SARL-NATUR-CONCEPT_00000005459371-825894001	SARL NATUR CONCEPT	Toulouse	1 - 10	agriculture - import-export		FALSE		Wholesaler	The company SARL NATUR CONCEPT, is a Wholesaler, which operates in the Agriculture - import-export industry. It is based in Toulouse, France.	https://www.natur-concept.fr	6 place Montoulieu 	31000	Agriculture - import-export	NA	NA	7	43.609932524320264	1.4412996310720598
france	agriculture_livestock	agriculture_import_export	NA	MEXOTIQUE_00000005457434-804978001	MEXOTIQUE	Saint-Maurice	1 - 10	agriculture - import-export | organic agricultural products		FALSE		Manufacturer/ Producer	The company MEXOTIQUE, is a Manufacturer/ Producer, which operates in the Agriculture - import-export industry. It also operates in the organic agricultural products industries. It is based in Saint-Maurice, France.		1 Rue du Val d'Osne 	94410	Agriculture - import-export, organic agricultural products	NA	NA	7	48.81782343	2.446332643152174
france	agriculture_livestock	agriculture_import_export	NA	SARL-SOISSONS-FRAANCE-IMPORT-EXPORT_00000005408624-743372001	SARL SOISSONS FRAANCE IMPORT EXPORT	Soissons	1 - 10	agriculture - import-export		FALSE		Distributor	The company SARL SOISSONS FRAANCE IMPORT EXPORT, is a Distributor, which operates in the Agriculture - import-export industry. It is based in Soissons, France.		soissons 	02200	Agriculture - import-export	NA	NA	7	49.3604063	3.3229899380799717
france	agriculture_livestock	agriculture_import_export	NA	INTER-FRUITS_00000003913763-197559001	INTER FRUITS	AGEN	11 - 50	agriculture - import-export | fruit & vegetables	Registered office	FALSE		Manufacturer/ Producer	The company INTER FRUITS, is a Manufacturer/ Producer, which operates in the Agriculture - import-export industry. It also operates in the fruit & vegetables industries. It is based in AGEN, France.		Marché d'intérêt national 	47000	Agriculture - import-export, fruit & vegetables	NA	NA	7	44.2009452	0.6244713022355293
france	agriculture_livestock	agriculture_import_export	NA	AXEREAL_00000004687158-001	AXEREAL	Auvernaux		agriculture - import-export	Registered office – Subsidiary	FALSE		Multi-Category	The company AXEREAL, is a Multi-Category, which operates in the Agriculture - import-export industry. It is based in Auvernaux, France.	http://www.axereal.com	28 rue Fitte 	91830	Agriculture - import-export	NA	NA	7	48.5462036	2.4845570684355396
france	agriculture_livestock	agriculture_import_export	NA	SIRINE-EXPORT_00000005420330-756287001	SIRINE - EXPORT	Choisy Le Roi	1 - 10	agriculture - import-export | food sector distribution		FALSE		Wholesaler	The company SIRINE - EXPORT, is a Wholesaler, which operates in the Agriculture - import-export industry. It also operates in the food sector distribution industries. It is based in Choisy Le Roi, France.		69 AVENUE D'ALFORTVILLE 	94600	Agriculture - import-export, food sector distribution	NA	NA	7	48.76499775789473	2.4104265306374875
france	agriculture_livestock	agriculture_import_export	NA	ASSOCAGRICOLE-AFRIQUA-FRUITS-BIO_00000004713948-512217001	ASSOC.AGRICOLE AFRIQUA FRUITS BIO	Paris	1 - 10	agriculture - import-export | organic food | biodynamic agriculture	Registered office	FALSE	2016	Agent/ Representative	The company ASSOC.AGRICOLE AFRIQUA FRUITS BIO, is a Agent/ Representative, founded in 2016, which operates in the Organic food industry. It also operates in the Agriculture - import-export, and biodynamic agriculture industries. It is based in Paris, France.		63 Rue De Cléry 	75002	Organic food, Agriculture - import-export, biodynamic agriculture	NA	NA	7	48.86755843669854	2.34404903333286
france	agriculture_livestock	agriculture_import_export	NA	ALAIN-THIENOT-CHATEAU-RAHOUL_FRA146029-00101	ALAIN THIENOT CHATEAU RAHOUL	Portets	11 - 50	agriculture - import-export		FALSE	1983	Wholesaler	The company ALAIN THIENOT CHATEAU RAHOUL, is a Wholesaler, founded in 1983, which operates in the Agriculture - import-export industry. It is based in Portets, France.	http://www.chateau-rahoul.com	Chateau Rahoul 	33640	Agriculture - import-export	NA	NA	7	44.694068200000004	-0.4495209074014881
france	agriculture_livestock	agriculture_import_export	NA	TIJOU_FRA270435-00101	TIJOU	La Salle De Vihiers	1 - 10	agriculture - import-export	Registered office	FALSE	1973		The company TIJOU, founded in 1973, which operates in the Agriculture - import-export industry. It is based in La Salle De Vihiers, France.	https://www.tijou.fr/index.php	Rue D'Anjou 	49310	Agriculture - import-export	NA	NA	7	47.15445685648713	-0.587807490321835
