country	group	sector	subsector	id	company_name	company_city	company_headcount	supplier_of	site_status	verified_by_europages	year_established	main_activity	information	websites	address	city	postcode	keywords	products	products_language	chunk	lat	long
germany	agriculture_livestock	nurseries	NA	FRIEDHOFSGARTNEREI-BIELEFELD-GMBH-CO-KG_DEU413652-00101	FRIEDHOFSGÄRTNEREI BIELEFELD GMBH & CO. KG	Bielefeld		nurseries | indoor and greenhouse plants, floristry | textile plants	Registered office	FALSE			The company FRIEDHOFSGÄRTNEREI BIELEFELD GMBH & CO. KG, which operates in the Indoor and greenhouse plants, floristry industry. It also operates in the Textile plants, and Nurseries industries. It is based in Bielefeld, Germany.	https://www.fg-bi-shop.de/s/home/	Windelsbleicher Str. 139a 	 33647 Bielefeld	33647	Indoor and greenhouse plants, floristry, Textile plants, Nurseries	NA	NA	40341	51.98438582262853	8.50865811798878
