country	group	sector	subsector	id	company_name	company_city	company_headcount	supplier_of	site_status	verified_by_europages	year_established	main_activity	information	websites	address	city	postcode	keywords	products	products_language	chunk	lat	long
germany	agriculture_livestock	nurseries	NA	NEPPERT-GEBAUDEREINIGUNG-GMBH_DEU460831-00101	NEPPERT GEBÄUDEREINIGUNG GMBH	Schneverdingen	51 - 100	nurseries | indoor and greenhouse plants, floristry | textile plants	Registered office	FALSE			The company NEPPERT GEBÄUDEREINIGUNG GMBH, which operates in the Indoor and greenhouse plants, floristry industry. It also operates in the Textile plants, and Nurseries industries. It is based in Schneverdingen, Germany.	https://neppert-gebaeudereinigung.de/	Nussbaumweg 17 	 29640 Schneverdingen	29640	Indoor and greenhouse plants, floristry, Textile plants, Nurseries	NA	NA	40427	53.121139385945504	9.786761582588488
