country	group	sector	subsector	id	company_name	company_city	company_headcount	supplier_of	site_status	verified_by_europages	year_established	main_activity	information	websites	address	city	postcode	keywords	products	products_language	chunk	lat	long
france	agriculture_livestock	agriculture_import_export	NA	SOREDIS_FRA257399-00101	SOREDIS	Reims	51 - 100	beverages - import-export | import-export - food and agriculture	Registered office	FALSE	1981	Wholesaler	The company SOREDIS, is a Wholesaler, founded in 1981, which operates in the Import-export - food and agriculture industry. It also operates in the Beverages - import-export industries. It is based in Reims, France.	http://www.distriboissons.com	Rue Du Val Clair 	 51100 Reims	51100	Import-export - food and agriculture, Beverages - import-export	NA	NA	901	49.253407800000005	4.048339723136653
